;0;1;2;3;4;5;6
0;Id;EndInit|START;EndTests|TASK_VIEW;SwapLines;Time_Start;Time_End;Shift
1;23;8605;88316;-;2021-06-29T07:19:25.224Z;2021-06-29T08:09:17.995Z;54/54
2;23;8609;8670;X;2021-06-29T07:19:25.229Z;2021-06-29T07:19:27.465Z;0
3;23;10044;10104;X;2021-06-29T07:20:19.266Z;2021-06-29T07:20:21.532Z;0
4;23;11411;11481;X;2021-06-29T07:21:10.969Z;2021-06-29T07:21:13.462Z;0
5;23;12956;13017;X;2021-06-29T07:22:08.844Z;2021-06-29T07:22:11.078Z;0
6;23;14130;14176;X;2021-06-29T07:22:52.571Z;2021-06-29T07:22:54.285Z;0
7;23;15563;15616;X;2021-06-29T07:23:46.496Z;2021-06-29T07:23:48.441Z;0
8;23;16536;16621;X;2021-06-29T07:24:23.363Z;2021-06-29T07:24:26.563Z;0
9;23;17967;18058;X;2021-06-29T07:25:17.546Z;2021-06-29T07:25:21.008Z;0
10;23;19209;19261;X;2021-06-29T07:26:03.974Z;2021-06-29T07:26:05.916Z;0
11;23;20395;20452;X;2021-06-29T07:26:48.098Z;2021-06-29T07:26:50.311Z;0
12;23;21876;21923;X;2021-06-29T07:27:43.547Z;2021-06-29T07:27:45.326Z;0
13;23;23301;23375;X;2021-06-29T07:28:37.155Z;2021-06-29T07:28:39.847Z;0
14;23;24440;24484;X;2021-06-29T07:29:20.234Z;2021-06-29T07:29:21.985Z;0
15;23;25490;25600;X;2021-06-29T07:29:59.490Z;2021-06-29T07:30:03.489Z;0
16;23;26629;26713;X;2021-06-29T07:30:42.151Z;2021-06-29T07:30:45.322Z;0
17;23;28080;28179;X;2021-06-29T07:31:36.420Z;2021-06-29T07:31:40.106Z;0
18;23;29361;29450;X;2021-06-29T07:32:24.120Z;2021-06-29T07:32:27.413Z;0
19;23;30639;30709;X;2021-06-29T07:33:11.559Z;2021-06-29T07:33:14.190Z;0
20;23;35968;36021;X;2021-06-29T07:36:34.873Z;2021-06-29T07:36:36.850Z;0
21;23;37100;37185;X;2021-06-29T07:37:16.930Z;2021-06-29T07:37:20.079Z;0
22;23;38786;38835;X;2021-06-29T07:38:20.148Z;2021-06-29T07:38:21.908Z;0
23;23;41191;41276;X;2021-06-29T07:39:51.311Z;2021-06-29T07:39:54.550Z;0
24;23;43710;43801;X;2021-06-29T07:41:27.221Z;2021-06-29T07:41:30.637Z;0
25;23;44724;44771;X;2021-06-29T07:42:04.982Z;2021-06-29T07:42:06.766Z;0
26;23;46157;46202;X;2021-06-29T07:42:58.584Z;2021-06-29T07:43:00.353Z;0
27;23;47369;47414;X;2021-06-29T07:43:44.027Z;2021-06-29T07:43:45.776Z;0
28;23;48492;48540;X;2021-06-29T07:44:25.980Z;2021-06-29T07:44:27.751Z;0
29;23;49758;49832;X;2021-06-29T07:45:13.488Z;2021-06-29T07:45:16.384Z;0
30;23;50826;50920;X;2021-06-29T07:45:53.709Z;2021-06-29T07:45:57.144Z;0
31;23;51848;51931;X;2021-06-29T07:46:31.026Z;2021-06-29T07:46:34.199Z;0
32;23;53024;53097;X;2021-06-29T07:47:14.551Z;2021-06-29T07:47:17.278Z;0
33;23;54634;54693;X;2021-06-29T07:48:14.158Z;2021-06-29T07:48:16.415Z;0
34;23;56200;56259;X;2021-06-29T07:49:12.098Z;2021-06-29T07:49:14.280Z;0
35;23;57483;57536;X;2021-06-29T07:49:59.861Z;2021-06-29T07:50:01.876Z;0
36;23;58670;58720;X;2021-06-29T07:50:44.098Z;2021-06-29T07:50:45.924Z;0
37;23;59880;59980;X;2021-06-29T07:51:29.565Z;2021-06-29T07:51:33.365Z;0
38;23;61189;64952;X;2021-06-29T07:52:18.309Z;2021-06-29T07:54:41.583Z;0
39;23;66332;66385;X;2021-06-29T07:55:33.638Z;2021-06-29T07:55:35.600Z;0
40;23;67676;67762;X;2021-06-29T07:56:23.688Z;2021-06-29T07:56:26.892Z;0
41;23;68819;68874;X;2021-06-29T07:57:05.988Z;2021-06-29T07:57:08.059Z;0
42;23;70059;70111;X;2021-06-29T07:57:52.472Z;2021-06-29T07:57:54.431Z;0
43;23;71389;71440;X;2021-06-29T07:58:42.456Z;2021-06-29T07:58:44.390Z;0
44;23;72706;72757;X;2021-06-29T07:59:32.216Z;2021-06-29T07:59:34.159Z;0
45;23;74241;74308;X;2021-06-29T08:00:29.871Z;2021-06-29T08:00:32.326Z;0
46;23;75554;75614;X;2021-06-29T08:01:19.278Z;2021-06-29T08:01:21.459Z;0
47;23;76842;76921;X;2021-06-29T08:02:07.393Z;2021-06-29T08:02:10.381Z;0
48;23;78301;78355;X;2021-06-29T08:03:02.793Z;2021-06-29T08:03:04.842Z;0
49;23;79690;79737;X;2021-06-29T08:03:55.118Z;2021-06-29T08:03:56.836Z;0
50;23;81052;81106;X;2021-06-29T08:04:46.104Z;2021-06-29T08:04:48.032Z;0
51;23;82508;82558;X;2021-06-29T08:05:40.681Z;2021-06-29T08:05:42.634Z;0
52;23;83682;83772;X;2021-06-29T08:06:24.320Z;2021-06-29T08:06:27.615Z;0
53;23;84656;84714;X;2021-06-29T08:07:00.666Z;2021-06-29T08:07:02.822Z;0
54;23;85954;85999;X;2021-06-29T08:07:49.268Z;2021-06-29T08:07:50.981Z;0
55;23;87130;87210;X;2021-06-29T08:08:32.946Z;2021-06-29T08:08:35.971Z;0
56;22;7588;96247;-;2021-06-25T12:16:12.259Z;2021-06-25T13:11:48.470Z;53/54
57;22;7591;7667;X;2021-06-25T12:16:12.263Z;2021-06-25T12:16:15.162Z;0
58;22;9252;9429;X;2021-06-25T12:17:14.694Z;2021-06-25T12:17:21.383Z;0
59;22;10921;10985;X;2021-06-25T12:18:17.934Z;2021-06-25T12:18:20.354Z;0
60;22;12234;12508;X;2021-06-25T12:19:07.591Z;2021-06-25T12:19:17.848Z;0
61;22;13663;13721;X;2021-06-25T12:20:00.738Z;2021-06-25T12:20:02.796Z;0
62;22;15294;15394;X;2021-06-25T12:21:01.885Z;2021-06-25T12:21:05.589Z;0
63;22;17074;17168;X;2021-06-25T12:22:08.549Z;2021-06-25T12:22:12.225Z;0
64;22;18705;18797;X;2021-06-25T12:23:09.922Z;2021-06-25T12:23:13.277Z;0
65;22;20227;20327;X;2021-06-25T12:24:06.783Z;2021-06-25T12:24:10.516Z;0
66;22;21972;22032;X;2021-06-25T12:25:12.630Z;2021-06-25T12:25:14.956Z;0
67;22;23483;23601;X;2021-06-25T12:26:09.705Z;2021-06-25T12:26:14.361Z;0
68;22;25071;25125;X;2021-06-25T12:27:09.862Z;2021-06-25T12:27:11.828Z;0
69;22;26570;26661;X;2021-06-25T12:28:06.196Z;2021-06-25T12:28:09.677Z;0
70;22;27890;27976;X;2021-06-25T12:28:55.968Z;2021-06-25T12:28:59.042Z;0
71;22;29294;29384;X;2021-06-25T12:29:48.697Z;2021-06-25T12:29:52.039Z;0
72;22;30422;30479;X;2021-06-25T12:30:31.184Z;2021-06-25T12:30:33.277Z;0
73;22;31549;31641;X;2021-06-25T12:31:13.060Z;2021-06-25T12:31:16.476Z;0
74;22;32758;32986;X;2021-06-25T12:31:57.974Z;2021-06-25T12:32:06.598Z;0
75;22;43924;44078;X;2021-06-25T12:39:04.983Z;2021-06-25T12:39:11.005Z;0
76;22;45119;45195;X;2021-06-25T12:39:50.070Z;2021-06-25T12:39:52.833Z;0
77;22;46496;46597;X;2021-06-25T12:40:41.854Z;2021-06-25T12:40:45.694Z;0
78;22;47883;47943;X;2021-06-25T12:41:34.102Z;2021-06-25T12:41:36.309Z;0
79;22;48962;49065;X;2021-06-25T12:42:14.126Z;2021-06-25T12:42:18.026Z;0
80;22;50393;50441;X;2021-06-25T12:43:08.257Z;2021-06-25T12:43:10.045Z;0
81;22;51641;51721;X;2021-06-25T12:43:54.918Z;2021-06-25T12:43:57.905Z;0
82;22;53147;53255;X;2021-06-25T12:44:51.088Z;2021-06-25T12:44:55.085Z;0
83;22;54555;54612;X;2021-06-25T12:45:43.847Z;2021-06-25T12:45:45.922Z;0
84;22;56762;56814;X;2021-06-25T12:47:06.654Z;2021-06-25T12:47:08.600Z;1
85;22;57838;57896;X;2021-06-25T12:47:47.061Z;2021-06-25T12:47:49.183Z;1
86;22;58714;58828;X;2021-06-25T12:48:19.078Z;2021-06-25T12:48:23.370Z;1
87;22;60374;60423;X;2021-06-25T12:49:21.152Z;2021-06-25T12:49:22.998Z;1
88;22;61745;61799;X;2021-06-25T12:50:12.410Z;2021-06-25T12:50:14.394Z;1
89;22;63004;63082;X;2021-06-25T12:50:59.396Z;2021-06-25T12:51:02.292Z;1
90;22;64592;64651;X;2021-06-25T12:51:58.824Z;2021-06-25T12:52:01.012Z;1
91;22;66518;66610;X;2021-06-25T12:53:11.806Z;2021-06-25T12:53:15.158Z;1
92;22;67931;71632;X;2021-06-25T12:54:04.676Z;2021-06-25T12:56:25.789Z;1
93;22;72943;73068;X;2021-06-25T12:57:15.255Z;2021-06-25T12:57:19.959Z;1
94;22;74189;74236;X;2021-06-25T12:58:02.006Z;2021-06-25T12:58:03.830Z;1
95;22;75696;75793;X;2021-06-25T12:58:58.461Z;2021-06-25T12:59:02.073Z;1
96;22;77304;77381;X;2021-06-25T12:59:58.600Z;2021-06-25T13:00:01.532Z;1
97;22;78907;78991;X;2021-06-25T13:00:58.721Z;2021-06-25T13:01:01.814Z;1
98;22;80301;80409;X;2021-06-25T13:01:50.627Z;2021-06-25T13:01:54.674Z;1
99;22;81465;81526;X;2021-06-25T13:02:34.272Z;2021-06-25T13:02:36.601Z;1
100;22;83008;83210;X;2021-06-25T13:03:32.104Z;2021-06-25T13:03:39.669Z;1
101;22;84669;84727;X;2021-06-25T13:04:34.784Z;2021-06-25T13:04:36.950Z;1
102;22;86032;86123;X;2021-06-25T13:05:25.457Z;2021-06-25T13:05:28.911Z;1
103;22;87290;87342;X;2021-06-25T13:06:12.779Z;2021-06-25T13:06:14.618Z;1
104;22;88317;88373;X;2021-06-25T13:06:51.115Z;2021-06-25T13:06:53.149Z;1
105;22;89511;89561;X;2021-06-25T13:07:35.685Z;2021-06-25T13:07:37.564Z;1
106;22;90547;90616;X;2021-06-25T13:08:13.931Z;2021-06-25T13:08:16.437Z;1
107;22;91999;92092;X;2021-06-25T13:09:08.080Z;2021-06-25T13:09:11.625Z;1
108;22;93376;93481;X;2021-06-25T13:09:59.986Z;2021-06-25T13:10:03.966Z;1
109;22;94662;94733;X;2021-06-25T13:10:47.988Z;2021-06-25T13:10:50.705Z;1
110;08;29259;169467;-;2021-05-25T12:31:20.212Z;2021-05-25T13:59:40.466Z;54/54
111;08;29262;29867;X;2021-05-25T12:31:20.215Z;2021-05-25T12:31:43.328Z;0
112;08;32247;32501;X;2021-05-25T12:33:13.433Z;2021-05-25T12:33:23.104Z;0
113;08;34518;35685;X;2021-05-25T12:34:39.587Z;2021-05-25T12:35:24.284Z;0
114;08;38870;38940;X;2021-05-25T12:37:24.897Z;2021-05-25T12:37:27.591Z;0
115;08;40989;41058;X;2021-05-25T12:38:45.159Z;2021-05-25T12:38:47.850Z;0
116;08;42871;45381;X;2021-05-25T12:39:56.577Z;2021-05-25T12:41:32.001Z;0
117;08;47955;48429;X;2021-05-25T12:43:09.007Z;2021-05-25T12:43:26.901Z;0
118;08;51243;51347;X;2021-05-25T12:45:13.117Z;2021-05-25T12:45:17.060Z;0
119;08;53096;53237;X;2021-05-25T12:46:23.164Z;2021-05-25T12:46:28.629Z;0
120;08;54875;56484;X;2021-05-25T12:47:30.001Z;2021-05-25T12:48:31.054Z;0
121;08;58574;58695;X;2021-05-25T12:49:49.713Z;2021-05-25T12:49:54.286Z;0
122;08;60445;60573;X;2021-05-25T12:50:59.755Z;2021-05-25T12:51:04.583Z;0
123;08;62499;62667;X;2021-05-25T12:52:16.875Z;2021-05-25T12:52:23.181Z;0
124;08;64167;64220;X;2021-05-25T12:53:19.971Z;2021-05-25T12:53:22.002Z;0
125;08;66988;67322;X;2021-05-25T12:55:05.951Z;2021-05-25T12:55:18.866Z;0
126;08;68900;69045;X;2021-05-25T12:56:18.123Z;2021-05-25T12:56:23.529Z;0
127;08;70367;70415;X;2021-05-25T12:57:12.781Z;2021-05-25T12:57:14.588Z;0
128;08;72122;72208;X;2021-05-25T12:58:19.211Z;2021-05-25T12:58:22.536Z;0
129;08;74172;74255;X;2021-05-25T12:59:36.542Z;2021-05-25T12:59:39.578Z;0
130;08;84558;84651;X;2021-05-25T13:06:12.304Z;2021-05-25T13:06:15.718Z;0
131;08;85887;86016;X;2021-05-25T13:07:02.377Z;2021-05-25T13:07:07.246Z;0
132;08;88263;88380;X;2021-05-25T13:08:31.891Z;2021-05-25T13:08:36.286Z;0
133;08;90901;90987;X;2021-05-25T13:10:11.482Z;2021-05-25T13:10:14.591Z;0
134;08;92416;92496;X;2021-05-25T13:11:08.045Z;2021-05-25T13:11:11.011Z;0
135;08;93627;93726;X;2021-05-25T13:11:53.441Z;2021-05-25T13:11:57.153Z;0
136;08;95213;95373;X;2021-05-25T13:12:52.586Z;2021-05-25T13:12:58.741Z;0
137;08;96599;96758;X;2021-05-25T13:13:44.829Z;2021-05-25T13:13:50.954Z;0
138;08;98083;98178;X;2021-05-25T13:14:40.770Z;2021-05-25T13:14:44.235Z;0
139;08;101144;101234;X;2021-05-25T13:16:36.398Z;2021-05-25T13:16:39.824Z;0
140;08;105522;105631;X;2021-05-25T13:19:22.501Z;2021-05-25T13:19:26.575Z;0
141;08;108559;108647;X;2021-05-25T13:21:17.030Z;2021-05-25T13:21:20.350Z;0
142;08;111163;111383;X;2021-05-25T13:22:54.914Z;2021-05-25T13:23:03.058Z;0
143;08;115154;115223;X;2021-05-25T13:25:25.461Z;2021-05-25T13:25:28.022Z;0
144;08;116765;118090;X;2021-05-25T13:26:25.766Z;2021-05-25T13:27:15.884Z;0
145;08;119510;119627;X;2021-05-25T13:28:09.080Z;2021-05-25T13:28:13.577Z;0
146;08;120945;121213;X;2021-05-25T13:29:03.370Z;2021-05-25T13:29:13.433Z;0
147;08;122293;128313;X;2021-05-25T13:29:54.345Z;2021-05-25T13:33:44.405Z;0
148;08;132271;132391;X;2021-05-25T13:36:14.542Z;2021-05-25T13:36:19.093Z;0
149;08;133485;133583;X;2021-05-25T13:37:00.220Z;2021-05-25T13:37:03.845Z;0
150;08;135619;135753;X;2021-05-25T13:38:21.317Z;2021-05-25T13:38:26.540Z;0
151;08;137978;138028;X;2021-05-25T13:39:51.273Z;2021-05-25T13:39:53.181Z;0
152;08;140094;140198;X;2021-05-25T13:41:11.734Z;2021-05-25T13:41:15.635Z;0
153;08;142163;142476;X;2021-05-25T13:42:29.890Z;2021-05-25T13:42:41.719Z;0
154;08;145404;145497;X;2021-05-25T13:44:33.248Z;2021-05-25T13:44:36.756Z;0
155;08;148012;148065;X;2021-05-25T13:46:11.668Z;2021-05-25T13:46:13.678Z;0
156;08;149603;149843;X;2021-05-25T13:47:11.498Z;2021-05-25T13:47:20.434Z;0
157;08;153806;154045;X;2021-05-25T13:49:49.302Z;2021-05-25T13:49:58.236Z;0
158;08;156096;156145;X;2021-05-25T13:51:15.954Z;2021-05-25T13:51:17.757Z;0
159;08;157750;157861;X;2021-05-25T13:52:18.829Z;2021-05-25T13:52:23.071Z;0
160;08;159039;159091;X;2021-05-25T13:53:07.179Z;2021-05-25T13:53:09.090Z;0
161;08;160099;160473;X;2021-05-25T13:53:47.166Z;2021-05-25T13:54:01.207Z;0
162;08;164048;164134;X;2021-05-25T13:56:16.844Z;2021-05-25T13:56:20.060Z;0
163;08;166403;166502;X;2021-05-25T13:57:45.750Z;2021-05-25T13:57:49.412Z;0
164;08;167727;167819;X;2021-05-25T13:58:34.630Z;2021-05-25T13:58:38.016Z;0
165;20;8550;85870;-;2021-06-24T07:13:55.518Z;2021-06-24T08:02:25.394Z;53/54
166;20;8554;8743;X;2021-06-24T07:13:55.522Z;2021-06-24T07:14:02.775Z;0
167;20;9784;9893;X;2021-06-24T07:14:41.873Z;2021-06-24T07:14:45.880Z;0
168;20;10961;11081;X;2021-06-24T07:15:26.020Z;2021-06-24T07:15:30.565Z;0
169;20;12435;12581;X;2021-06-24T07:16:22.243Z;2021-06-24T07:16:27.658Z;0
170;20;13667;13743;X;2021-06-24T07:17:07.634Z;2021-06-24T07:17:10.343Z;0
171;20;15173;15235;X;2021-06-24T07:18:04.322Z;2021-06-24T07:18:06.613Z;0
172;20;16406;16457;X;2021-06-24T07:18:50.396Z;2021-06-24T07:18:52.321Z;0
173;20;17839;17925;X;2021-06-24T07:19:44.406Z;2021-06-24T07:19:47.791Z;0
174;20;19029;19121;X;2021-06-24T07:20:29.564Z;2021-06-24T07:20:32.916Z;0
175;20;21200;21290;X;2021-06-24T07:21:51.850Z;2021-06-24T07:21:55.328Z;0
176;20;22424;22485;X;2021-06-24T07:22:37.761Z;2021-06-24T07:22:40.015Z;0
177;20;24113;24200;X;2021-06-24T07:23:41.354Z;2021-06-24T07:23:44.601Z;0
178;20;25375;25425;X;2021-06-24T07:24:29.104Z;2021-06-24T07:24:30.996Z;0
179;20;26449;26541;X;2021-06-24T07:25:09.415Z;2021-06-24T07:25:12.855Z;0
180;20;29145;29227;X;2021-06-24T07:26:50.989Z;2021-06-24T07:26:54.050Z;0
181;20;30516;30616;X;2021-06-24T07:27:42.187Z;2021-06-24T07:27:45.964Z;0
182;20;31726;31783;X;2021-06-24T07:28:27.458Z;2021-06-24T07:28:29.640Z;0
183;20;33241;33327;X;2021-06-24T07:29:24.089Z;2021-06-24T07:29:27.345Z;0
184;20;34486;38134;X;2021-06-24T07:30:11.352Z;2021-06-24T07:32:30.452Z;0
185;20;39323;39421;X;2021-06-24T07:33:15.583Z;2021-06-24T07:33:19.212Z;0
186;20;40577;40662;X;2021-06-24T07:34:02.362Z;2021-06-24T07:34:05.533Z;0
187;20;41589;41671;X;2021-06-24T07:34:40.420Z;2021-06-24T07:34:43.523Z;0
188;20;42662;42744;X;2021-06-24T07:35:21.025Z;2021-06-24T07:35:24.166Z;0
189;20;43810;43895;X;2021-06-24T07:36:04.415Z;2021-06-24T07:36:07.559Z;0
190;20;45380;45465;X;2021-06-24T07:37:03.308Z;2021-06-24T07:37:06.662Z;0
191;20;46668;46749;X;2021-06-24T07:37:52.272Z;2021-06-24T07:37:55.401Z;0
192;20;48088;48165;X;2021-06-24T07:38:46.452Z;2021-06-24T07:38:49.395Z;0
193;20;49540;49587;X;2021-06-24T07:39:41.298Z;2021-06-24T07:39:43.017Z;0
194;20;50911;50988;X;2021-06-24T07:40:32.665Z;2021-06-24T07:40:35.401Z;0
195;20;52022;52094;X;2021-06-24T07:41:13.621Z;2021-06-24T07:41:16.344Z;0
196;20;53511;53596;X;2021-06-24T07:42:09.914Z;2021-06-24T07:42:13.013Z;0
197;20;54625;54717;X;2021-06-24T07:42:51.706Z;2021-06-24T07:42:55.084Z;0
198;20;55919;55967;X;2021-06-24T07:43:39.848Z;2021-06-24T07:43:41.593Z;0
199;20;56876;56955;X;2021-06-24T07:44:15.582Z;2021-06-24T07:44:18.502Z;0
200;20;57983;58074;X;2021-06-24T07:44:56.709Z;2021-06-24T07:45:00.325Z;0
201;20;59489;59549;X;2021-06-24T07:45:53.681Z;2021-06-24T07:45:55.871Z;0
202;20;60729;63173;X;2021-06-24T07:46:40.114Z;2021-06-24T07:48:13.962Z;0
203;20;64389;64465;X;2021-06-24T07:48:59.756Z;2021-06-24T07:49:02.609Z;0
204;20;65528;66141;X;2021-06-24T07:49:42.187Z;2021-06-24T07:50:05.688Z;0
205;20;67453;67506;X;2021-06-24T07:50:54.423Z;2021-06-24T07:50:56.327Z;0
206;20;68484;68559;X;2021-06-24T07:51:32.660Z;2021-06-24T07:51:35.397Z;0
207;20;69776;69836;X;2021-06-24T07:52:20.252Z;2021-06-24T07:52:22.480Z;0
208;20;70707;70781;X;2021-06-24T07:52:55.028Z;2021-06-24T07:52:57.713Z;0
209;20;73216;73300;X;2021-06-24T07:54:29.403Z;2021-06-24T07:54:32.615Z;1
210;20;74669;74759;X;2021-06-24T07:55:23.901Z;2021-06-24T07:55:27.293Z;1
211;20;75926;76003;X;2021-06-24T07:56:11.342Z;2021-06-24T07:56:14.121Z;1
212;20;77438;77494;X;2021-06-24T07:57:07.719Z;2021-06-24T07:57:09.879Z;1
213;20;78634;78679;X;2021-06-24T07:57:53.054Z;2021-06-24T07:57:54.786Z;1
214;20;79725;79805;X;2021-06-24T07:58:34.039Z;2021-06-24T07:58:37.023Z;1
215;20;80821;80888;X;2021-06-24T07:59:15.174Z;2021-06-24T07:59:17.659Z;1
216;20;82444;82511;X;2021-06-24T08:00:16.419Z;2021-06-24T08:00:18.879Z;1
217;20;83582;83647;X;2021-06-24T08:00:59.398Z;2021-06-24T08:01:01.864Z;1
218;20;84622;84697;X;2021-06-24T08:01:38.448Z;2021-06-24T08:01:41.231Z;1
219;09;12276;117077;-;2021-05-25T14:38:23.245Z;2021-05-25T15:43:12.278Z;54/54
220;09;12280;12493;X;2021-05-25T14:38:23.251Z;2021-05-25T14:38:31.558Z;0
221;09;14733;14895;X;2021-05-25T14:39:54.779Z;2021-05-25T14:40:00.809Z;0
222;09;17515;17708;X;2021-05-25T14:41:39.089Z;2021-05-25T14:41:46.052Z;0
223;09;18899;19070;X;2021-05-25T14:42:29.941Z;2021-05-25T14:42:36.386Z;0
224;09;21306;21397;X;2021-05-25T14:43:59.895Z;2021-05-25T14:44:03.318Z;0
225;09;23105;23255;X;2021-05-25T14:45:06.537Z;2021-05-25T14:45:12.052Z;0
226;09;24549;24728;X;2021-05-25T14:46:00.350Z;2021-05-25T14:46:07.097Z;0
227;09;25994;26081;X;2021-05-25T14:46:54.104Z;2021-05-25T14:46:57.396Z;0
228;09;27489;27539;X;2021-05-25T14:47:49.325Z;2021-05-25T14:47:51.114Z;0
229;09;28651;28714;X;2021-05-25T14:48:31.999Z;2021-05-25T14:48:34.260Z;0
230;09;31074;31132;X;2021-05-25T14:50:02.079Z;2021-05-25T14:50:04.222Z;0
231;09;32414;32501;X;2021-05-25T14:50:51.600Z;2021-05-25T14:50:54.696Z;0
232;09;33857;33943;X;2021-05-25T14:51:44.617Z;2021-05-25T14:51:47.863Z;0
233;09;35966;36063;X;2021-05-25T14:53:03.558Z;2021-05-25T14:53:07.100Z;0
234;09;38369;38442;X;2021-05-25T14:54:32.967Z;2021-05-25T14:54:35.673Z;0
235;09;39905;40001;X;2021-05-25T14:55:29.736Z;2021-05-25T14:55:33.314Z;0
236;09;41755;41828;X;2021-05-25T14:56:37.841Z;2021-05-25T14:56:40.500Z;0
237;09;43372;43604;X;2021-05-25T14:57:37.763Z;2021-05-25T14:57:46.406Z;0
238;09;45472;52558;X;2021-05-25T14:58:55.979Z;2021-05-25T15:03:23.280Z;0
239;09;54469;54591;X;2021-05-25T15:04:34.210Z;2021-05-25T15:04:38.742Z;0
240;09;57755;57810;X;2021-05-25T15:06:37.841Z;2021-05-25T15:06:39.789Z;0
241;09;59780;59828;X;2021-05-25T15:07:53.307Z;2021-05-25T15:07:55.122Z;0
242;09;61704;61790;X;2021-05-25T15:09:05.152Z;2021-05-25T15:09:08.319Z;0
243;09;63579;63639;X;2021-05-25T15:10:14.560Z;2021-05-25T15:10:16.700Z;0
244;09;65231;65410;X;2021-05-25T15:11:15.564Z;2021-05-25T15:11:22.135Z;0
245;09;67887;67939;X;2021-05-25T15:12:54.189Z;2021-05-25T15:12:56.080Z;0
246;09;69605;69654;X;2021-05-25T15:13:57.186Z;2021-05-25T15:13:59.005Z;0
247;09;70803;70885;X;2021-05-25T15:14:41.347Z;2021-05-25T15:14:44.392Z;0
248;09;72133;72181;X;2021-05-25T15:15:30.262Z;2021-05-25T15:15:32.020Z;0
249;09;74038;74153;X;2021-05-25T15:16:40.815Z;2021-05-25T15:16:45.097Z;0
250;09;76085;76225;X;2021-05-25T15:17:55.963Z;2021-05-25T15:18:01.291Z;0
251;09;78137;78195;X;2021-05-25T15:19:11.543Z;2021-05-25T15:19:13.652Z;0
252;09;79500;79546;X;2021-05-25T15:20:01.203Z;2021-05-25T15:20:02.961Z;0
253;09;81046;81122;X;2021-05-25T15:20:58.577Z;2021-05-25T15:21:01.333Z;0
254;09;82903;82984;X;2021-05-25T15:22:07.571Z;2021-05-25T15:22:10.596Z;0
255;09;84400;84526;X;2021-05-25T15:23:02.920Z;2021-05-25T15:23:07.483Z;0
256;09;85953;90029;X;2021-05-25T15:24:00.173Z;2021-05-25T15:26:32.877Z;0
257;09;92084;92210;X;2021-05-25T15:27:50.102Z;2021-05-25T15:27:54.720Z;0
258;09;94576;94652;X;2021-05-25T15:29:22.971Z;2021-05-25T15:29:25.828Z;0
259;09;95752;95800;X;2021-05-25T15:30:06.272Z;2021-05-25T15:30:07.997Z;0
260;09;96819;96873;X;2021-05-25T15:30:45.835Z;2021-05-25T15:30:47.793Z;0
261;09;98526;98580;X;2021-05-25T15:31:48.786Z;2021-05-25T15:31:50.701Z;0
262;09;99580;99633;X;2021-05-25T15:32:27.389Z;2021-05-25T15:32:29.336Z;0
263;09;101056;101130;X;2021-05-25T15:33:21.329Z;2021-05-25T15:33:24.101Z;0
264;09;102715;102767;X;2021-05-25T15:34:22.305Z;2021-05-25T15:34:24.228Z;0
265;09;104429;104513;X;2021-05-25T15:35:25.531Z;2021-05-25T15:35:28.677Z;0
266;09;105988;106037;X;2021-05-25T15:36:22.771Z;2021-05-25T15:36:24.597Z;0
267;09;107154;107206;X;2021-05-25T15:37:05.987Z;2021-05-25T15:37:07.936Z;0
268;09;108469;108553;X;2021-05-25T15:37:55.044Z;2021-05-25T15:37:58.249Z;0
269;09;109833;109912;X;2021-05-25T15:38:45.654Z;2021-05-25T15:38:48.437Z;0
270;09;111154;111260;X;2021-05-25T15:39:33.825Z;2021-05-25T15:39:37.851Z;0
271;09;112741;112792;X;2021-05-25T15:40:32.698Z;2021-05-25T15:40:34.592Z;0
272;09;114126;114228;X;2021-05-25T15:41:23.668Z;2021-05-25T15:41:27.439Z;0
273;09;115465;115513;X;2021-05-25T15:42:12.906Z;2021-05-25T15:42:14.644Z;0
274;19;9683;113287;-;2021-06-22T14:35:38.733Z;2021-06-22T15:40:51.794Z;54/54
275;19;9685;9820;X;2021-06-22T14:35:38.735Z;2021-06-22T14:35:43.814Z;0
276;19;11174;11279;X;2021-06-22T14:36:35.283Z;2021-06-22T14:36:39.343Z;0
277;19;12918;13200;X;2021-06-22T14:37:41.265Z;2021-06-22T14:37:52.156Z;0
278;19;14998;15096;X;2021-06-22T14:39:00.434Z;2021-06-22T14:39:04.176Z;0
279;19;16843;16910;X;2021-06-22T14:40:10.198Z;2021-06-22T14:40:12.688Z;0
280;19;18549;18711;X;2021-06-22T14:41:14.095Z;2021-06-22T14:41:20.047Z;0
281;19;19741;19815;X;2021-06-22T14:41:58.108Z;2021-06-22T14:42:00.902Z;0
282;19;21601;21668;X;2021-06-22T14:43:08.296Z;2021-06-22T14:43:10.779Z;0
283;19;23672;23761;X;2021-06-22T14:44:27.151Z;2021-06-22T14:44:30.604Z;0
284;19;25408;25558;X;2021-06-22T14:45:33.073Z;2021-06-22T14:45:38.694Z;0
285;19;26893;27158;X;2021-06-22T14:46:28.506Z;2021-06-22T14:46:38.914Z;0
286;19;28756;28848;X;2021-06-22T14:47:39.533Z;2021-06-22T14:47:42.957Z;0
287;19;30369;30478;X;2021-06-22T14:48:40.330Z;2021-06-22T14:48:44.469Z;0
288;19;32946;33076;X;2021-06-22T14:50:18.162Z;2021-06-22T14:50:23.091Z;0
289;19;34427;34540;X;2021-06-22T14:51:13.610Z;2021-06-22T14:51:17.915Z;0
290;19;36011;36056;X;2021-06-22T14:52:13.348Z;2021-06-22T14:52:15.117Z;0
