;Proband;MappingMethod;NumLayers;Completed_Abs;Completed_Rel;Failed_Abs;Failed_Rel;Terminated_Abs;Terminated_Rel;Sum;Sum_Rel
163;10; densening;9;5;0.3333333333333333;4;0.26666666666666666;6;0.4;15;1.0
164;10; densening;12;3;0.2;1;0.06666666666666667;11;0.7333333333333333;15;1.0
165;10; densening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
166;10; densening;18;7;0.4666666666666667;1;0.06666666666666667;7;0.4666666666666667;15;1.0
167;10; densening;21;7;0.4666666666666667;4;0.26666666666666666;4;0.26666666666666666;15;1.0
168;10; direct;6;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
169;10; direct;9;7;0.4666666666666667;1;0.06666666666666667;7;0.4666666666666667;15;1.0
170;10; direct;12;3;0.2;1;0.06666666666666667;11;0.7333333333333333;15;1.0
171;10; direct;15;2;0.13333333333333333;1;0.06666666666666667;12;0.8;15;1.0
172;10; direct;18;6;0.4;3;0.2;6;0.4;15;1.0
173;10; direct;21;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
174;10; widening;6;3;0.2;5;0.3333333333333333;7;0.4666666666666667;15;1.0
175;10; widening;9;4;0.26666666666666666;0;0.0;11;0.7333333333333333;15;1.0
176;10; widening;12;4;0.26666666666666666;4;0.26666666666666666;7;0.4666666666666667;15;1.0
177;10; widening;15;4;0.26666666666666666;2;0.13333333333333333;9;0.6;15;1.0
178;10; widening;18;5;0.3333333333333333;2;0.13333333333333333;8;0.5333333333333333;15;1.0
179;10; widening;21;5;0.3333333333333333;1;0.06666666666666667;9;0.6;15;1.0
180;11; densening;6;3;0.2;0;0.0;12;0.8;15;1.0
181;11; densening;9;4;0.26666666666666666;0;0.0;11;0.7333333333333333;15;1.0
182;11; densening;12;6;0.4;0;0.0;9;0.6;15;1.0
183;11; densening;15;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
184;11; densening;18;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
185;11; densening;21;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
186;11; direct;6;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
187;11; direct;9;9;0.6;0;0.0;6;0.4;15;1.0
188;11; direct;12;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
189;11; direct;15;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
190;11; direct;18;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
191;11; direct;21;9;0.6;0;0.0;6;0.4;15;1.0
192;11; widening;6;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
193;11; widening;9;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
194;11; widening;12;6;0.4;0;0.0;9;0.6;15;1.0
195;11; widening;15;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
196;11; widening;18;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
197;11; widening;21;6;0.4;1;0.06666666666666667;8;0.5333333333333333;15;1.0
198;12; densening;6;12;0.8;0;0.0;3;0.2;15;1.0
199;12; densening;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
200;12; densening;12;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
201;12; densening;15;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
202;12; densening;18;15;1.0;0;0.0;0;0.0;15;1.0
203;12; densening;21;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
204;12; direct;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
205;12; direct;9;15;1.0;0;0.0;0;0.0;15;1.0
206;12; direct;12;12;0.8;0;0.0;3;0.2;15;1.0
207;12; direct;15;12;0.8;0;0.0;3;0.2;15;1.0
208;12; direct;18;12;0.8;0;0.0;3;0.2;15;1.0
209;12; direct;21;15;1.0;0;0.0;0;0.0;15;1.0
210;12; widening;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
211;12; widening;9;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
212;12; widening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
213;12; widening;15;9;0.6;0;0.0;6;0.4;15;1.0
214;12; widening;18;12;0.8;0;0.0;3;0.2;15;1.0
215;12; widening;21;9;0.6;0;0.0;6;0.4;15;1.0
216;13; densening;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
217;13; densening;9;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
218;13; densening;12;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
219;13; densening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
220;13; densening;18;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
221;13; densening;21;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
222;13; direct;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
223;13; direct;9;15;1.0;0;0.0;0;0.0;15;1.0
224;13; direct;12;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
225;13; direct;15;12;0.8;1;0.06666666666666667;2;0.13333333333333333;15;1.0
226;13; direct;18;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
227;13; direct;21;8;0.5333333333333333;1;0.06666666666666667;6;0.4;15;1.0
228;13; widening;6;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
229;13; widening;9;12;0.8;0;0.0;3;0.2;15;1.0
230;13; widening;12;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
231;13; widening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
232;13; widening;18;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
233;13; widening;21;11;0.7333333333333333;1;0.06666666666666667;3;0.2;15;1.0
234;14; densening;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
235;14; densening;9;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
236;14; densening;12;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
237;14; densening;15;12;0.8;0;0.0;3;0.2;15;1.0
238;14; densening;18;12;0.8;0;0.0;3;0.2;15;1.0
239;14; densening;21;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
240;14; direct;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
241;14; direct;9;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
242;14; direct;12;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
243;14; direct;15;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
244;14; direct;18;12;0.8;0;0.0;3;0.2;15;1.0
245;14; direct;21;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
246;14; widening;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
247;14; widening;9;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
248;14; widening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
249;14; widening;15;12;0.8;0;0.0;3;0.2;15;1.0
250;14; widening;18;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
251;14; widening;21;9;0.6;0;0.0;6;0.4;15;1.0
252;15; densening;6;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
253;15; densening;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
254;15; densening;12;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
255;15; densening;15;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
256;15; densening;18;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
257;15; densening;21;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
258;15; direct;6;9;0.6;0;0.0;6;0.4;15;1.0
259;15; direct;9;12;0.8;0;0.0;3;0.2;15;1.0
260;15; direct;12;15;1.0;0;0.0;0;0.0;15;1.0
261;15; direct;15;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
262;15; direct;18;15;1.0;0;0.0;0;0.0;15;1.0
263;15; direct;21;15;1.0;0;0.0;0;0.0;15;1.0
264;15; widening;6;12;0.8;0;0.0;3;0.2;15;1.0
265;15; widening;9;13;0.8666666666666667;1;0.06666666666666667;1;0.06666666666666667;15;1.0
266;15; widening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
267;15; widening;15;12;0.8;3;0.2;0;0.0;15;1.0
268;15; widening;18;12;0.8;1;0.06666666666666667;2;0.13333333333333333;15;1.0
269;15; widening;21;11;0.7333333333333333;3;0.2;1;0.06666666666666667;15;1.0
270;16; densening;6;12;0.8;1;0.06666666666666667;2;0.13333333333333333;15;1.0
271;16; densening;9;9;0.6;0;0.0;6;0.4;15;1.0
272;16; densening;12;6;0.4;0;0.0;9;0.6;15;1.0
273;16; densening;15;8;0.5333333333333333;1;0.06666666666666667;6;0.4;15;1.0
274;16; densening;18;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
275;16; densening;21;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
