;Proband;MappingMethod;NumLayers;Completed_Num;Completed_Total;Completed_Avg;Failed_Num;Failed_Total;Failed_Avg;Terminated_Num;Terminated_Total;Terminated_Avg;Sum_Num;Sum_Total;All_Avg
196;11; widening;18;10.0;122.823;12.2823;0.0;0.0;0.0;5.0;38.258;7.6516;15.0;161.081;10.738733333333332
197;11; widening;21;6.0;68.824;11.470666666666666;1.0;12.489;12.489;8.0;91.166;11.39575;15.0;172.47899999999998;11.4986
198;12; densening;6;12.0;85.759;7.146583333333333;0.0;0.0;0.0;3.0;13.13;4.376666666666667;15.0;98.889;6.5926
199;12; densening;9;14.0;100.116;7.151142857142857;0.0;0.0;0.0;1.0;5.4350000000000005;5.4350000000000005;15.0;105.551;7.036733333333333
200;12; densening;12;14.0;112.48700000000001;8.034785714285714;0.0;0.0;0.0;1.0;17.834;17.834;15.0;130.321;8.688066666666666
201;12; densening;15;13.0;108.099;8.315307692307693;0.0;0.0;0.0;2.0;14.290000000000001;7.1450000000000005;15.0;122.38900000000001;8.159266666666667
202;12; densening;18;15.0;128.871;8.5914;0.0;0.0;0.0;0.0;0.0;0.0;15.0;128.871;8.5914
203;12; densening;21;13.0;476.995;36.691923076923075;0.0;0.0;0.0;2.0;15.932;7.966;15.0;492.927;32.8618
204;12; direct;6;14.0;96.70100000000001;6.907214285714287;0.0;0.0;0.0;1.0;6.219;6.219;15.0;102.92;6.8613333333333335
205;12; direct;9;15.0;125.94600000000001;8.396400000000002;0.0;0.0;0.0;0.0;0.0;0.0;15.0;125.94600000000001;8.396400000000002
206;12; direct;12;12.0;94.887;7.90725;0.0;0.0;0.0;3.0;21.842000000000002;7.280666666666668;15.0;116.729;7.781933333333333
207;12; direct;15;12.0;135.913;11.326083333333335;0.0;0.0;0.0;3.0;33.004000000000005;11.001333333333335;15.0;168.91700000000003;11.261133333333335
208;12; direct;18;12.0;113.373;9.447750000000001;0.0;0.0;0.0;3.0;24.779000000000003;8.259666666666668;15.0;138.15200000000002;9.210133333333335
209;12; direct;21;15.0;155.466;10.3644;0.0;0.0;0.0;0.0;0.0;0.0;15.0;155.466;10.3644
210;12; widening;6;14.0;84.268;6.019142857142858;0.0;0.0;0.0;1.0;4.152;4.152;15.0;88.42;5.894666666666667
211;12; widening;9;11.0;76.61800000000001;6.965272727272728;0.0;0.0;0.0;4.0;308.30300000000005;77.07575000000001;15.0;384.92100000000005;25.661400000000004
212;12; widening;12;11.0;90.905;8.264090909090909;0.0;0.0;0.0;4.0;29.602;7.4005;15.0;120.507;8.033800000000001
213;12; widening;15;9.0;77.08500000000001;8.565000000000001;0.0;0.0;0.0;6.0;44.241;7.3735;15.0;121.32600000000001;8.0884
214;12; widening;18;12.0;106.285;8.857083333333334;0.0;0.0;0.0;3.0;27.201;9.067;15.0;133.486;8.899066666666666
215;12; widening;21;9.0;79.196;8.799555555555555;0.0;0.0;0.0;6.0;55.337;9.222833333333334;15.0;134.53300000000002;8.968866666666667
216;13; densening;6;11.0;90.605;8.236818181818181;0.0;0.0;0.0;4.0;23.337000000000003;5.834250000000001;15.0;113.94200000000001;7.596133333333333
217;13; densening;9;13.0;124.393;9.568692307692308;0.0;0.0;0.0;2.0;7.9190000000000005;3.9595000000000002;15.0;132.312;8.8208
218;13; densening;12;10.0;212.547;21.2547;0.0;0.0;0.0;5.0;117.28700000000002;23.457400000000003;15.0;329.834;21.988933333333332
219;13; densening;15;10.0;401.216;40.1216;0.0;0.0;0.0;5.0;42.576;8.5152;15.0;443.79200000000003;29.586133333333336
220;13; densening;18;10.0;124.208;12.4208;0.0;0.0;0.0;5.0;58.794;11.758799999999999;15.0;183.002;12.200133333333333
221;13; densening;21;14.0;189.895;13.563928571428573;0.0;0.0;0.0;1.0;17.176000000000002;17.176000000000002;15.0;207.07100000000003;13.804733333333335
222;13; direct;6;11.0;374.28400000000005;34.02581818181819;0.0;0.0;0.0;4.0;43.455;10.86375;15.0;417.73900000000003;27.84926666666667
223;13; direct;9;15.0;125.773;8.384866666666666;0.0;0.0;0.0;0.0;0.0;0.0;15.0;125.773;8.384866666666666
224;13; direct;12;13.0;137.89600000000002;10.607384615384616;0.0;0.0;0.0;2.0;10.409;5.2045;15.0;148.305;9.887
225;13; direct;15;12.0;135.10399999999998;11.258666666666665;1.0;59.67;59.67;2.0;19.752;9.876;15.0;214.526;14.301733333333335
226;13; direct;18;11.0;120.26400000000001;10.93309090909091;0.0;0.0;0.0;4.0;43.246;10.8115;15.0;163.51000000000002;10.900666666666668
227;13; direct;21;8.0;116.94200000000001;14.617750000000001;1.0;8.486;8.486;6.0;46.315;7.719166666666666;15.0;171.743;11.449533333333333
228;13; widening;6;10.0;103.26;10.326;0.0;0.0;0.0;5.0;19.62;3.9240000000000004;15.0;122.88000000000001;8.192
229;13; widening;9;12.0;123.242;10.270166666666666;0.0;0.0;0.0;3.0;24.064;8.021333333333333;15.0;147.306;9.820400000000001
230;13; widening;12;10.0;109.41600000000001;10.941600000000001;0.0;0.0;0.0;5.0;42.496;8.4992;15.0;151.912;10.127466666666667
231;13; widening;15;10.0;97.767;9.7767;0.0;0.0;0.0;5.0;162.466;32.4932;15.0;260.233;17.348866666666666
232;13; widening;18;8.0;101.541;12.692625;0.0;0.0;0.0;7.0;216.365;30.909285714285716;15.0;317.906;21.193733333333334
233;13; widening;21;11.0;188.316;17.119636363636364;1.0;24.606;24.606;3.0;59.016999999999996;19.67233333333333;15.0;271.93899999999996;18.129266666666663
234;14; densening;6;14.0;101.41600000000001;7.244000000000001;0.0;0.0;0.0;1.0;4.058;4.058;15.0;105.47400000000002;7.031600000000001
235;14; densening;9;10.0;70.86200000000001;7.086200000000001;0.0;0.0;0.0;5.0;31.862000000000002;6.372400000000001;15.0;102.72400000000002;6.848266666666668
236;14; densening;12;13.0;121.733;9.364076923076924;0.0;0.0;0.0;2.0;8.928;4.464;15.0;130.661;8.710733333333334
237;14; densening;15;11.0;99.812;9.073818181818181;0.0;0.0;0.0;4.0;35.935;8.98375;15.0;135.747;9.049800000000001
238;14; densening;18;12.0;138.602;11.550166666666668;0.0;0.0;0.0;3.0;24.689;8.229666666666667;15.0;163.291;10.886066666666666
239;14; densening;21;14.0;175.231;12.516499999999999;0.0;0.0;0.0;1.0;9.002;9.002;15.0;184.233;12.2822
240;14; direct;6;11.0;69.988;6.3625454545454545;0.0;0.0;0.0;4.0;29.543;7.38575;15.0;99.531;6.635400000000001
241;14; direct;9;15.0;117.93100000000001;7.862066666666667;0.0;0.0;0.0;0.0;0.0;0.0;15.0;117.93100000000001;7.862066666666667
242;14; direct;12;15.0;124.87500000000001;8.325000000000001;0.0;0.0;0.0;0.0;0.0;0.0;15.0;124.87500000000001;8.325000000000001
243;14; direct;15;13.0;147.038;11.310615384615385;0.0;0.0;0.0;2.0;13.037;6.5185;15.0;160.07500000000002;10.671666666666669
244;14; direct;18;12.0;106.815;8.90125;0.0;0.0;0.0;3.0;47.239000000000004;15.746333333333334;15.0;154.054;10.270266666666666
245;14; direct;21;14.0;248.536;17.75257142857143;0.0;0.0;0.0;1.0;9.89;9.89;15.0;258.426;17.2284
246;14; widening;6;13.0;85.165;6.551153846153847;0.0;0.0;0.0;2.0;7.130000000000001;3.5650000000000004;15.0;92.295;6.1530000000000005
247;14; widening;9;12.0;115.45400000000001;9.621166666666667;0.0;0.0;0.0;3.0;12.941;4.313666666666667;15.0;128.395;8.559666666666667
248;14; widening;12;9.0;235.587;26.176333333333332;0.0;0.0;0.0;6.0;48.35900000000001;8.059833333333335;15.0;283.946;18.929733333333335
249;14; widening;15;10.0;126.183;12.618300000000001;0.0;0.0;0.0;5.0;53.111000000000004;10.622200000000001;15.0;179.294;11.952933333333334
250;14; widening;18;9.0;90.26400000000001;10.029333333333334;0.0;0.0;0.0;6.0;56.656;9.442666666666666;15.0;146.92000000000002;9.794666666666668
251;14; widening;21;10.0;160.238;16.0238;0.0;0.0;0.0;5.0;61.016;12.203199999999999;15.0;221.254;14.750266666666667
252;15; densening;6;7.0;69.333;9.904714285714286;0.0;0.0;0.0;8.0;44.126000000000005;5.515750000000001;15.0;113.459;7.563933333333334
253;15; densening;9;14.0;497.722;35.55157142857143;0.0;0.0;0.0;1.0;7.973000000000001;7.973000000000001;15.0;505.695;33.713
254;15; densening;12;13.0;162.73700000000002;12.51823076923077;0.0;0.0;0.0;2.0;21.566;10.783;15.0;184.30300000000003;12.286866666666668
255;15; densening;15;13.0;137.993;10.614846153846154;0.0;0.0;0.0;2.0;13.269000000000002;6.634500000000001;15.0;151.262;10.084133333333334
256;15; densening;18;14.0;155.81300000000002;11.129500000000002;0.0;0.0;0.0;1.0;12.446000000000002;12.446000000000002;15.0;168.25900000000001;11.217266666666667
257;15; densening;21;14.0;202.09300000000002;14.435214285714286;0.0;0.0;0.0;1.0;14.211;14.211;15.0;216.30400000000003;14.420266666666668
258;15; direct;6;9.0;64.569;7.174333333333333;0.0;0.0;0.0;6.0;150.804;25.134;15.0;215.373;14.3582
259;15; direct;9;12.0;113.619;9.46825;0.0;0.0;0.0;3.0;23.037000000000003;7.679000000000001;15.0;136.656;9.1104
260;15; direct;12;15.0;134.214;8.9476;0.0;0.0;0.0;0.0;0.0;0.0;15.0;134.214;8.9476
261;15; direct;15;14.0;162.435;11.602500000000001;0.0;0.0;0.0;1.0;20.222;20.222;15.0;182.657;12.177133333333334
262;15; direct;18;15.0;145.65;9.71;0.0;0.0;0.0;0.0;0.0;0.0;15.0;145.65;9.71
263;15; direct;21;15.0;254.457;16.9638;0.0;0.0;0.0;0.0;0.0;0.0;15.0;254.457;16.9638
264;15; widening;6;12.0;99.414;8.2845;0.0;0.0;0.0;3.0;14.094000000000001;4.698;15.0;113.50800000000001;7.567200000000001
265;15; widening;9;13.0;125.16700000000002;9.62823076923077;1.0;18.911;18.911;1.0;5.73;5.73;15.0;149.80800000000002;9.987200000000001
266;15; widening;12;11.0;96.486;8.771454545454546;0.0;0.0;0.0;4.0;38.403999999999996;9.600999999999999;15.0;134.89;8.992666666666667
267;15; widening;15;12.0;158.548;13.212333333333333;3.0;41.6;13.866666666666667;0.0;0.0;0.0;15.0;200.148;13.3432
268;15; widening;18;12.0;137.05700000000002;11.421416666666667;1.0;9.001000000000001;9.001000000000001;2.0;24.031;12.0155;15.0;170.08900000000003;11.339266666666669
269;15; widening;21;11.0;142.83;12.984545454545456;3.0;35.222;11.740666666666668;1.0;8.266;8.266;15.0;186.318;12.4212
270;16; densening;6;12.0;79.742;6.645166666666667;1.0;10.263;10.263;2.0;4.648;2.324;15.0;94.653;6.3102
271;16; densening;9;9.0;200.22500000000002;22.247222222222224;0.0;0.0;0.0;6.0;45.576;7.596;15.0;245.80100000000002;16.386733333333336
272;16; densening;12;6.0;53.917;8.986166666666668;1.0;6.258;6.258;8.0;66.391;8.298875;15.0;126.566;8.437733333333334
273;16; densening;15;8.0;100.256;12.532;0.0;0.0;0.0;7.0;54.315000000000005;7.759285714285715;15.0;154.571;10.304733333333333
274;16; densening;18;10.0;125.54400000000001;12.554400000000001;0.0;0.0;0.0;5.0;43.538;8.7076;15.0;169.082;11.272133333333333
275;16; densening;21;10.0;107.729;10.7729;0.0;0.0;0.0;5.0;38.741;7.7482;15.0;146.47;9.764666666666667
276;16; direct;6;11.0;75.464;6.860363636363636;0.0;0.0;0.0;4.0;30.615000000000002;7.6537500000000005;15.0;106.07900000000001;7.071933333333334
277;16; direct;9;9.0;81.124;9.013777777777777;0.0;0.0;0.0;6.0;38.18900000000001;6.364833333333334;15.0;119.313;7.9542
278;16; direct;12;6.0;84.796;14.132666666666667;0.0;0.0;0.0;9.0;83.58;9.286666666666667;15.0;168.376;11.225066666666667
279;16; direct;15;8.0;114.047;14.255875;0.0;0.0;0.0;7.0;282.043;40.29185714285715;15.0;396.09000000000003;26.406000000000002
280;16; direct;18;7.0;87.94;12.562857142857142;0.0;0.0;0.0;8.0;98.534;12.31675;15.0;186.474;12.4316
281;16; direct;21;6.0;121.754;20.292333333333335;0.0;0.0;0.0;9.0;104.605;11.622777777777777;15.0;226.359;15.0906
282;16; widening;6;8.0;62.726;7.84075;1.0;8.273;8.273;6.0;32.82;5.47;15.0;103.81899999999999;6.921266666666666
283;16; widening;9;5.0;48.102;9.6204;0.0;0.0;0.0;10.0;68.80900000000001;6.880900000000001;15.0;116.911;7.794066666666667
284;16; widening;12;7.0;94.33500000000001;13.476428571428572;0.0;0.0;0.0;8.0;89.411;11.176375;15.0;183.746;12.249733333333333
285;16; widening;15;5.0;57.234;11.4468;1.0;20.674000000000003;20.674000000000003;9.0;131.977;14.664111111111112;15.0;209.885;13.992333333333333
286;16; widening;18;4.0;78.403;19.60075;1.0;16.397000000000002;16.397000000000002;10.0;94.38000000000001;9.438;15.0;189.18;12.612
287;16; widening;21;2.0;35.977;17.9885;1.0;58.337;58.337;12.0;197.99400000000003;16.4995;15.0;292.308;19.487199999999998
288;17; densening;6;14.0;98.07900000000001;7.005642857142858;0.0;0.0;0.0;1.0;4.873;4.873;15.0;102.95200000000001;6.8634666666666675
289;17; densening;9;13.0;120.944;9.303384615384616;0.0;0.0;0.0;2.0;8.676;4.338;15.0;129.62;8.641333333333334
290;17; densening;12;10.0;74.851;7.4851;0.0;0.0;0.0;5.0;508.766;101.7532;15.0;583.617;38.907799999999995
291;17; densening;15;12.0;114.46000000000001;9.538333333333334;0.0;0.0;0.0;3.0;14.488000000000001;4.8293333333333335;15.0;128.948;8.596533333333333
292;17; densening;18;13.0;108.19500000000001;8.322692307692309;1.0;5.847;5.847;1.0;5.415;5.415;15.0;119.45700000000001;7.963800000000001
293;17; densening;21;9.0;79.273;8.80811111111111;1.0;6.420000000000001;6.420000000000001;5.0;43.154;8.6308;15.0;128.847;8.5898
294;17; direct;6;13.0;82.679;6.359923076923077;0.0;0.0;0.0;2.0;7.4079999999999995;3.7039999999999997;15.0;90.087;6.0058
295;17; direct;9;14.0;92.805;6.628928571428572;0.0;0.0;0.0;1.0;5.898000000000001;5.898000000000001;15.0;98.703;6.5802000000000005
296;17; direct;12;11.0;79.827;7.257;1.0;6.674;6.674;3.0;25.464;8.488;15.0;111.965;7.464333333333333
297;17; direct;15;13.0;122.239;9.403;2.0;11.790000000000001;5.8950000000000005;0.0;0.0;0.0;15.0;134.029;8.935266666666667
298;17; direct;18;10.0;257.972;25.797199999999997;0.0;0.0;0.0;5.0;32.42;6.484;15.0;290.392;19.359466666666666
299;17; direct;21;10.0;85.50200000000001;8.5502;2.0;15.038;7.519;3.0;19.631;6.543666666666667;15.0;120.171;8.0114
300;17; widening;6;10.0;105.74000000000001;10.574000000000002;1.0;8.908000000000001;8.908000000000001;4.0;22.373;5.59325;15.0;137.02100000000002;9.134733333333335
301;17; widening;9;10.0;91.56;9.156;3.0;31.344;10.448;2.0;18.546;9.273;15.0;141.45;9.43
302;17; widening;12;8.0;58.322;7.29025;3.0;24.079;8.026333333333334;4.0;32.788;8.197;15.0;115.18900000000001;7.679266666666667
303;17; widening;15;5.0;56.672000000000004;11.3344;2.0;16.23;8.115;8.0;71.70400000000001;8.963000000000001;15.0;144.606;9.6404
304;17; widening;18;7.0;53.136;7.590857142857144;1.0;6.751;6.751;7.0;47.08;6.725714285714285;15.0;106.967;7.1311333333333335
305;17; widening;21;9.0;102.679;11.408777777777779;5.0;95.26500000000001;19.053000000000004;1.0;5.382000000000001;5.382000000000001;15.0;203.32600000000002;13.555066666666669
306;18; densening;6;11.0;373.94800000000004;33.99527272727273;0.0;0.0;0.0;4.0;17.910000000000004;4.477500000000001;15.0;391.85800000000006;26.12386666666667
307;18; densening;9;14.0;101.113;7.222357142857143;0.0;0.0;0.0;1.0;4.814;4.814;15.0;105.92699999999999;7.0618
308;18; densening;12;14.0;180.59900000000002;12.899928571428573;0.0;0.0;0.0;1.0;7.399;7.399;15.0;187.99800000000002;12.5332
309;18; densening;15;13.0;121.429;9.340692307692308;0.0;0.0;0.0;2.0;13.788;6.894;15.0;135.217;9.014466666666667
310;18; densening;18;13.0;182.42200000000003;14.03246153846154;0.0;0.0;0.0;2.0;16.241;8.1205;15.0;198.663;13.244200000000001
311;18; densening;21;10.0;87.903;8.7903;0.0;0.0;0.0;5.0;64.156;12.8312;15.0;152.05900000000003;10.137266666666669
312;18; direct;6;15.0;96.21100000000001;6.414066666666668;0.0;0.0;0.0;0.0;0.0;0.0;15.0;96.21100000000001;6.414066666666668
313;18; direct;9;15.0;103.175;6.878333333333333;0.0;0.0;0.0;0.0;0.0;0.0;15.0;103.175;6.878333333333333
314;18; direct;12;12.0;108.25800000000001;9.021500000000001;0.0;0.0;0.0;3.0;22.332;7.444;15.0;130.59;8.706
315;18; direct;15;15.0;114.303;7.6202;0.0;0.0;0.0;0.0;0.0;0.0;15.0;114.303;7.6202
316;18; direct;18;11.0;105.908;9.628;1.0;6.611000000000001;6.611000000000001;3.0;23.584;7.8613333333333335;15.0;136.103;9.073533333333334
317;18; direct;21;14.0;120.946;8.639;0.0;0.0;0.0;1.0;8.592;8.592;15.0;129.538;8.635866666666667
318;18; widening;6;7.0;52.659;7.522714285714286;0.0;0.0;0.0;8.0;31.069000000000003;3.8836250000000003;15.0;83.72800000000001;5.581866666666667
319;18; widening;9;14.0;109.705;7.836071428571429;0.0;0.0;0.0;1.0;6.336;6.336;15.0;116.041;7.736066666666667
320;18; widening;12;8.0;68.57600000000001;8.572000000000001;0.0;0.0;0.0;7.0;48.227000000000004;6.889571428571429;15.0;116.80300000000001;7.7868666666666675
321;18; widening;15;12.0;105.176;8.764666666666667;0.0;0.0;0.0;3.0;20.468;6.822666666666667;15.0;125.644;8.376266666666668
322;18; widening;18;11.0;462.27000000000004;42.02454545454546;1.0;6.005000000000001;6.005000000000001;3.0;20.561;6.853666666666666;15.0;488.836;32.58906666666667
323;18; widening;21;12.0;127.565;10.630416666666667;0.0;0.0;0.0;3.0;20.799;6.933;15.0;148.364;9.890933333333333
324;19; densening;6;10.0;88.545;8.8545;0.0;0.0;0.0;5.0;28.095000000000002;5.619000000000001;15.0;116.64;7.776
325;19; densening;9;15.0;141.767;9.451133333333333;0.0;0.0;0.0;0.0;0.0;0.0;15.0;141.767;9.451133333333333
326;19; densening;12;13.0;142.192;10.937846153846154;0.0;0.0;0.0;2.0;14.081;7.0405;15.0;156.273;10.4182
327;19; densening;15;13.0;146.652;11.280923076923075;0.0;0.0;0.0;2.0;16.432000000000002;8.216000000000001;15.0;163.084;10.872266666666667
328;19; densening;18;15.0;190.86;12.724;0.0;0.0;0.0;0.0;0.0;0.0;15.0;190.86;12.724
329;19; densening;21;12.0;139.588;11.632333333333333;0.0;0.0;0.0;3.0;23.452;7.817333333333334;15.0;163.04;10.869333333333334
330;19; direct;6;10.0;64.398;6.4398;1.0;10.946000000000002;10.946000000000002;4.0;26.709000000000003;6.677250000000001;15.0;102.053;6.803533333333333
331;19; direct;9;12.0;368.717;30.726416666666665;0.0;0.0;0.0;3.0;18.086000000000002;6.028666666666667;15.0;386.803;25.786866666666665
332;19; direct;12;11.0;99.256;9.023272727272728;0.0;0.0;0.0;4.0;39.93;9.9825;15.0;139.186;9.279066666666667
333;19; direct;15;12.0;152.268;12.689;0.0;0.0;0.0;3.0;85.572;28.524;15.0;237.84;15.856
334;19; direct;18;13.0;135.745;10.441923076923077;0.0;0.0;0.0;2.0;10.386000000000001;5.1930000000000005;15.0;146.131;9.742066666666666
335;19; direct;21;13.0;147.549;11.349923076923078;0.0;0.0;0.0;2.0;18.764000000000003;9.382000000000001;15.0;166.31300000000002;11.087533333333335
336;19; widening;6;12.0;111.983;9.331916666666666;0.0;0.0;0.0;3.0;15.076;5.025333333333333;15.0;127.059;8.4706
337;19; widening;9;10.0;206.573;20.6573;0.0;0.0;0.0;5.0;32.007000000000005;6.401400000000001;15.0;238.58;15.905333333333335
338;19; widening;12;12.0;108.355;9.029583333333333;0.0;0.0;0.0;3.0;20.934;6.978000000000001;15.0;129.28900000000002;8.619266666666668
339;19; widening;15;11.0;108.399;9.854454545454546;0.0;0.0;0.0;4.0;34.408;8.602;15.0;142.80700000000002;9.520466666666668
340;19; widening;18;12.0;126.798;10.5665;0.0;0.0;0.0;3.0;45.617000000000004;15.205666666666668;15.0;172.41500000000002;11.494333333333335
341;19; widening;21;9.0;122.379;13.597666666666667;1.0;10.109;10.109;5.0;41.536;8.3072;15.0;174.024;11.6016
342;20; densening;6;13.0;78.10600000000001;6.008153846153847;0.0;0.0;0.0;2.0;12.044;6.022;15.0;90.15;6.010000000000001
343;20; densening;9;14.0;100.90100000000001;7.2072142857142865;0.0;0.0;0.0;1.0;6.652;6.652;15.0;107.55300000000001;7.1702
344;20; densening;12;12.0;94.077;7.8397499999999996;0.0;0.0;0.0;3.0;15.07;5.023333333333333;15.0;109.14699999999999;7.276466666666666
345;20; densening;15;10.0;89.398;8.9398;0.0;0.0;0.0;5.0;40.08;8.016;15.0;129.478;8.631866666666667
346;20; densening;18;15.0;173.102;11.540133333333333;0.0;0.0;0.0;0.0;0.0;0.0;15.0;173.102;11.540133333333333
347;20; densening;21;8.0;161.764;20.2205;0.0;0.0;0.0;7.0;62.099000000000004;8.871285714285715;15.0;223.863;14.9242
348;20; direct;6;15.0;95.546;6.3697333333333335;0.0;0.0;0.0;0.0;0.0;0.0;15.0;95.546;6.3697333333333335
349;20; direct;9;15.0;248.95;16.596666666666668;0.0;0.0;0.0;0.0;0.0;0.0;15.0;248.95;16.596666666666668
350;20; direct;12;15.0;121.15400000000001;8.076933333333335;0.0;0.0;0.0;0.0;0.0;0.0;15.0;121.15400000000001;8.076933333333335
351;20; direct;15;10.0;87.753;8.7753;0.0;0.0;0.0;5.0;37.42;7.484;15.0;125.173;8.344866666666666
352;20; direct;18;14.0;134.741;9.624357142857145;0.0;0.0;0.0;1.0;5.336;5.336;15.0;140.07700000000003;9.338466666666669
353;20; direct;21;14.0;139.614;9.972428571428571;0.0;0.0;0.0;1.0;5.154;5.154;15.0;144.768;9.6512
354;20; widening;6;12.0;89.22500000000001;7.435416666666668;0.0;0.0;0.0;3.0;12.362000000000002;4.120666666666668;15.0;101.58700000000002;6.772466666666668
355;20; widening;9;12.0;94.479;7.87325;0.0;0.0;0.0;3.0;19.495;6.498333333333334;15.0;113.974;7.5982666666666665
356;20; widening;12;11.0;94.583;8.598454545454546;0.0;0.0;0.0;4.0;29.359;7.33975;15.0;123.94200000000001;8.2628
357;20; widening;15;11.0;89.398;8.127090909090908;0.0;0.0;0.0;4.0;39.894000000000005;9.973500000000001;15.0;129.292;8.619466666666666
358;20; widening;18;8.0;86.585;10.823125;0.0;0.0;0.0;7.0;99.816;14.259428571428572;15.0;186.401;12.426733333333335
359;20; widening;21;10.0;94.116;9.4116;0.0;0.0;0.0;5.0;83.926;16.7852;15.0;178.042;11.869466666666666
360;22; densening;6;13.0;103.543;7.964846153846154;0.0;0.0;0.0;2.0;12.956000000000001;6.478000000000001;15.0;116.49900000000001;7.7666
361;22; densening;9;13.0;96.37;7.413076923076924;0.0;0.0;0.0;2.0;12.461000000000002;6.230500000000001;15.0;108.831;7.2554
362;22; densening;12;14.0;138.462;9.890142857142857;0.0;0.0;0.0;1.0;2.958;2.958;15.0;141.42;9.427999999999999
363;22; densening;15;14.0;122.03200000000001;8.716571428571429;0.0;0.0;0.0;1.0;5.214;5.214;15.0;127.24600000000001;8.483066666666668
364;22; densening;18;12.0;119.304;9.942;0.0;0.0;0.0;3.0;18.978;6.3260000000000005;15.0;138.282;9.2188
365;22; densening;21;14.0;139.06;9.932857142857143;0.0;0.0;0.0;1.0;6.9190000000000005;6.9190000000000005;15.0;145.979;9.731933333333334
366;22; direct;6;14.0;91.57000000000001;6.540714285714286;0.0;0.0;0.0;1.0;3.851;3.851;15.0;95.421;6.361400000000001
367;22; direct;9;14.0;113.161;8.082928571428571;0.0;0.0;0.0;1.0;3.115;3.115;15.0;116.276;7.751733333333333
368;22; direct;12;13.0;111.915;8.608846153846155;0.0;0.0;0.0;2.0;11.403;5.7015;15.0;123.31800000000001;8.221200000000001
369;22; direct;15;13.0;118.721;9.132384615384616;0.0;0.0;0.0;2.0;25.503;12.7515;15.0;144.224;9.614933333333333
370;22; direct;18;11.0;104.124;9.46581818181818;0.0;0.0;0.0;4.0;29.759;7.43975;15.0;133.88299999999998;8.925533333333332
371;22; direct;21;11.0;241.244;21.931272727272727;0.0;0.0;0.0;4.0;32.355999999999995;8.088999999999999;15.0;273.6;18.240000000000002
372;22; widening;6;7.0;42.201;6.028714285714286;0.0;0.0;0.0;8.0;39.872;4.984;15.0;82.07300000000001;5.471533333333334
373;22; widening;9;10.0;74.919;7.491899999999999;0.0;0.0;0.0;5.0;27.003;5.4006;15.0;101.922;6.7947999999999995
374;22; widening;12;11.0;95.364;8.669454545454546;0.0;0.0;0.0;4.0;44.04600000000001;11.011500000000002;15.0;139.41000000000003;9.294000000000002
375;22; widening;15;9.0;75.424;8.380444444444445;0.0;0.0;0.0;6.0;41.606;6.934333333333334;15.0;117.03;7.8020000000000005
376;22; widening;18;11.0;93.834;8.530363636363637;0.0;0.0;0.0;4.0;43.722;10.9305;15.0;137.556;9.1704
377;22; widening;21;10.0;103.23400000000001;10.323400000000001;0.0;0.0;0.0;5.0;49.244;9.8488;15.0;152.478;10.1652
378;23; densening;6;11.0;78.292;7.117454545454546;0.0;0.0;0.0;4.0;18.405;4.60125;15.0;96.697;6.446466666666667
379;23; densening;9;13.0;101.664;7.820307692307693;0.0;0.0;0.0;2.0;11.484;5.742;15.0;113.148;7.5432
380;23; densening;12;14.0;114.509;8.179214285714286;0.0;0.0;0.0;1.0;5.159000000000001;5.159000000000001;15.0;119.668;7.977866666666667
381;23; densening;15;13.0;103.68;7.975384615384616;0.0;0.0;0.0;2.0;21.543;10.7715;15.0;125.22300000000001;8.3482
382;23; densening;18;14.0;264.92900000000003;18.9235;0.0;0.0;0.0;1.0;8.861;8.861;15.0;273.79;18.252666666666666
383;23; densening;21;12.0;121.83600000000001;10.153;0.0;0.0;0.0;3.0;19.106;6.368666666666667;15.0;140.942;9.396133333333333
384;23; direct;6;13.0;80.44200000000001;6.187846153846154;0.0;0.0;0.0;2.0;12.763000000000002;6.381500000000001;15.0;93.20500000000001;6.213666666666668
385;23; direct;9;14.0;105.485;7.534642857142857;0.0;0.0;0.0;1.0;4.398000000000001;4.398000000000001;15.0;109.883;7.3255333333333335
386;23; direct;12;14.0;105.31500000000001;7.522500000000001;0.0;0.0;0.0;1.0;7.535;7.535;15.0;112.85000000000001;7.523333333333334
387;23; direct;15;15.0;140.564;9.370933333333333;0.0;0.0;0.0;0.0;0.0;0.0;15.0;140.564;9.370933333333333
388;23; direct;18;12.0;107.047;8.920583333333333;0.0;0.0;0.0;3.0;19.111;6.370333333333334;15.0;126.158;8.410533333333333
389;23; direct;21;14.0;127.537;9.109785714285715;0.0;0.0;0.0;1.0;7.463;7.463;15.0;135.0;9.0
390;23; widening;6;14.0;88.30900000000001;6.307785714285715;0.0;0.0;0.0;1.0;4.34;4.34;15.0;92.64900000000002;6.176600000000001
391;23; widening;9;14.0;98.569;7.040642857142857;0.0;0.0;0.0;1.0;4.956;4.956;15.0;103.525;6.901666666666667
392;23; widening;12;10.0;81.086;8.1086;0.0;0.0;0.0;5.0;46.233000000000004;9.2466;15.0;127.319;8.487933333333334
393;23; widening;15;12.0;100.093;8.341083333333334;0.0;0.0;0.0;3.0;32.048;10.682666666666668;15.0;132.14100000000002;8.809400000000002
394;23; widening;18;10.0;115.922;11.5922;0.0;0.0;0.0;5.0;39.531;7.9062;15.0;155.453;10.363533333333333
395;23; widening;21;11.0;87.175;7.925;0.0;0.0;0.0;4.0;91.486;22.8715;15.0;178.661;11.910733333333333
