;Proband__;Trial__;Duration_ densening_6;Duration_ densening_9;Duration_ densening_12;Duration_ densening_15;Duration_ densening_18;Duration_ densening_21;Duration_ direct_6;Duration_ direct_9;Duration_ direct_12;Duration_ direct_15;Duration_ direct_18;Duration_ direct_21;Duration_ widening_6;Duration_ widening_9;Duration_ widening_12;Duration_ widening_15;Duration_ widening_18;Duration_ widening_21
86;18;1;5.808333333333334;6.191333333333333;13.158;7.242999999999999;7.806333333333334;7.831;7.168666666666667;6.066333333333333;8.238333333333333;7.623;7.0073333333333325;8.343;6.1386666666666665;7.409;6.027;8.642999999999999;7.309666666666668;8.761000000000001
87;18;2;99.69233333333334;6.243333333333333;17.354666666666667;8.055666666666667;12.589333333333334;11.972999999999999;6.059333333333334;6.051333333333333;8.961;6.820666666666667;7.192333333333333;9.793999999999999;5.041333333333333;6.895333333333333;6.755333333333333;6.554666666666667;7.658;10.539666666666667
88;18;3;5.811;7.0073333333333325;15.094333333333333;7.685333333333333;8.361666666666666;9.162666666666667;5.376333333333332;7.158;8.808;6.634;8.694666666666667;7.0683333333333325;4.070666666666667;7.942666666666667;11.482333333333335;9.405333333333333;126.73733333333332;6.8790000000000004
89;18;4;10.516;7.582999999999999;6.442;7.399333333333334;14.03433333333333;8.918333333333333;5.331333333333333;5.555;8.628666666666668;7.516333333333333;11.097;8.035666666666666;4.003;7.019333333333333;5.391000000000001;8.557;7.941;7.682666666666667
90;19;0;6.662333333333334;10.509;11.440666666666667;8.978333333333333;11.203000000000001;8.506333333333332;5.627666666666666;89.34566666666666;9.025333333333334;7.900666666666666;11.458666666666666;10.220333333333334;8.713333333333333;6.525333333333333;5.723333333333334;9.507666666666667;10.389666666666667;8.341666666666667
91;19;1;7.073333333333333;6.685333333333333;9.860999999999999;11.703333333333333;9.528;14.644666666666666;5.947666666666667;9.282666666666666;9.478;13.217333333333334;7.0296666666666665;8.815;10.526666666666666;6.965;9.729666666666667;11.595333333333334;9.662666666666667;10.684333333333335
92;19;2;5.272333333333333;11.466333333333333;5.6739999999999995;8.124333333333333;11.277666666666667;10.248333333333333;6.361999999999999;6.703666666666667;8.022333333333334;11.174666666666667;8.979666666666667;13.972;5.545333333333333;7.287999999999999;7.147333333333333;8.241999999999999;10.856333333333334;9.418333333333333
93;19;3;7.280333333333334;6.302666666666667;11.590666666666666;9.668;11.752666666666668;9.968333333333334;6.2156666666666665;7.625;9.614333333333333;25.62933333333333;7.585;9.299666666666667;6.026;6.532333333333334;7.394333333333333;6.872;12.154666666666666;7.4316666666666675
94;19;4;5.445333333333333;7.4223333333333334;9.700999999999999;12.845666666666666;14.021;8.418000000000001;6.181333333333334;6.924666666666667;6.736;12.541666666666666;9.545333333333334;9.922;5.8693333333333335;6.4863333333333335;9.072666666666667;7.546333333333333;9.732;19.76366666666667
95;20;0;5.121333333333333;5.459333333333333;7.889333333333333;7.723333333333334;12.328666666666669;9.011999999999999;6.127333333333333;8.149;8.555666666666667;8.664;10.743;7.824000000000001;6.028666666666666;6.5360000000000005;7.103333333333334;11.906;8.005;8.083333333333334
96;20;1;6.031333333333333;6.969;5.916;7.574999999999999;9.299999999999999;8.308666666666667;5.951333333333333;7.504666666666666;7.425333333333334;6.6946666666666665;7.5889999999999995;7.609000000000001;6.292666666666666;7.280666666666666;7.346333333333334;6.355999999999999;6.484333333333333;7.979333333333334
97;20;2;5.798333333333333;6.7749999999999995;7.128666666666667;7.291333333333334;8.595333333333334;7.325333333333333;5.073333333333333;5.482666666666667;6.292000000000001;7.790333333333333;7.355333333333333;9.573666666666666;8.008666666666667;7.307666666666666;8.66;7.471666666666667;11.622666666666666;7.945
98;20;3;5.804333333333333;7.583000000000001;6.475333333333334;9.445333333333332;8.351;7.041;5.698666666666667;7.478333333333334;8.397666666666666;8.496;6.932666666666667;12.998666666666665;5.027666666666666;6.98;8.860666666666667;7.812666666666668;9.324;23.21066666666667
99;20;4;5.022333333333333;6.541666666666667;6.611;8.213666666666667;10.463666666666667;9.594333333333333;6.325;6.042999999999999;6.898333333333333;7.006999999999999;11.094000000000001;7.1690000000000005;4.120666666666667;6.059333333333334;6.081666666666667;6.609999999999999;23.394333333333336;9.357333333333333
100;22;0;5.332;6.793;7.478666666666666;7.669666666666667;10.639333333333333;8.756666666666666;6.709333333333333;6.940666666666666;7.145333333333333;7.525333333333333;8.784666666666666;8.809;6.352999999999999;5.342;7.278333333333333;7.853333333333333;9.406;9.289333333333333
101;22;1;6.260000000000001;6.755333333333333;10.702666666666667;9.386333333333333;7.7620000000000005;7.552666666666667;5.9223333333333334;8.465333333333334;7.615333333333333;7.5456666666666665;7.503;7.979;4.949;5.398333333333333;7.204000000000001;8.019666666666668;10.491999999999999;9.167
102;22;2;6.795333333333333;6.167333333333333;10.160333333333334;8.155333333333333;7.2506666666666675;10.146333333333333;5.262333333333333;5.2459999999999996;9.563;9.658999999999999;8.784666666666666;9.932333333333332;5.324666666666666;6.866333333333333;11.285333333333334;6.968333333333334;6.676666666666667;9.58
103;22;3;7.445333333333333;7.112000000000001;7.7043333333333335;6.920333333333333;8.202666666666667;9.724666666666666;5.451666666666667;6.950666666666667;6.305;8.243;9.022;7.0696666666666665;3.8366666666666664;6.538;8.078999999999999;8.100333333333333;6.791333333333334;12.653
104;22;4;7.242;6.784666666666666;6.134666666666667;7.255;8.548333333333334;8.658333333333333;5.873;7.109999999999999;7.987333333333332;10.571666666666667;7.739999999999999;8.744666666666667;5.538333333333333;6.394666666666666;9.240666666666668;6.195666666666667;8.443;7.490666666666667
105;23;0;5.3693333333333335;7.126333333333334;7.142666666666667;8.321333333333333;9.032333333333334;8.199666666666667;4.3133333333333335;6.316666666666666;6.778666666666666;8.636333333333333;8.002333333333334;9.318666666666667;5.47;8.291333333333332;6.773666666666667;10.680666666666667;7.918666666666667;7.978666666666666
106;23;1;6.344666666666666;7.137666666666665;7.149333333333334;5.934666666666668;9.045;9.486666666666666;5.965;6.549333333333333;7.4959999999999996;7.099333333333334;6.948333333333333;11.779333333333334;5.528333333333333;5.750333333333334;7.292333333333333;7.122;8.587000000000002;6.816333333333333
107;23;2;5.110333333333333;6.329000000000001;7.259;9.860666666666667;6.951;8.871666666666668;6.667999999999999;6.626666666666666;6.651666666666666;8.364333333333333;8.126;7.072;5.346666666666667;6.484666666666667;10.984333333333332;6.335;19.072333333333333;7.552666666666667
108;23;3;6.346;9.162333333333335;7.742999999999999;7.715666666666667;7.9046666666666665;8.556666666666667;5.472333333333334;6.326333333333333;6.956666666666667;9.613;6.790333333333334;5.859666666666667;5.695;5.921333333333334;5.926666666666667;9.695333333333332;7.294999999999999;27.906333333333336
109;23;4;5.887333333333333;6.084666666666666;8.368;7.964333333333333;9.276666666666666;9.539333333333333;6.084666666666666;8.033;7.443666666666666;10.498333333333333;9.428333333333333;8.432666666666666;5.594;5.761;9.151666666666666;7.311;7.159;6.873
110;24;0;6.866666666666667;8.004;7.531333333333333;7.550666666666667;7.207333333333334;11.735666666666667;5.03;6.139666666666667;8.169666666666666;7.365666666666667;7.7363333333333335;6.0393333333333326;5.3406666666666665;6.1659999999999995;7.653666666666666;6.25;8.783666666666667;7.700333333333333
111;24;1;6.595666666666666;5.969666666666666;10.485666666666667;7.598;12.053333333333333;8.848999999999998;5.943333333333334;5.446000000000001;6.538333333333334;8.823333333333332;8.634333333333332;7.736333333333332;6.553;6.199333333333333;8.510333333333334;7.386333333333333;6.247;10.576
112;24;2;6.264333333333333;6.928999999999999;9.014999999999999;9.751;7.576333333333333;10.948666666666668;5.663666666666667;5.492;8.008000000000001;6.352333333333334;7.208333333333333;9.041;4.2796666666666665;5.818666666666666;7.751;6.240666666666667;9.013333333333334;7.804333333333333
113;24;3;5.9110000000000005;11.263;6.539666666666666;7.656333333333333;6.632000000000001;15.616333333333335;5.241666666666667;6.855333333333334;8.574666666666667;8.244;8.464666666666666;9.700666666666667;4.994666666666666;5.465333333333334;6.997;6.557666666666666;6.074000000000001;5.708000000000001
114;24;4;4.674333333333333;7.289666666666666;9.565;6.840333333333334;11.101666666666667;8.340666666666666;4.652333333333334;6.700333333333333;7.114333333333334;8.065666666666667;6.775666666666666;11.537666666666667;5.817666666666667;5.266666666666667;5.381333333333333;6.729333333333333;6.071333333333333;11.816666666666668
