;Proband;Block;Task;Trial;NumLayers;MappingMethod;TargetLayer;Result;Peaks_Total;Peaks_BeforeHold;Peaks_AfterHold;Peaks_lower;Peaks_deeper;Peaks_between
386;14;3;16;4;6; direct;1; COMPLETED;2;2;0;1;1;0
387;15;3;1;1;6; direct;1; COMPLETED;1;1;0;1;0;0
388;15;3;3;3;6; direct;1; COMPLETED;0;0;0;0;0;0
389;15;3;14;0;6; direct;1; COMPLETED;3;3;0;2;1;0
390;16;2;11;1;6; direct;1; TERMINATED;24;24;0;1;20;3
391;16;2;12;3;6; direct;1; COMPLETED;4;4;0;1;3;0
392;16;2;13;4;6; direct;1; COMPLETED;3;3;0;1;2;0
393;17;3;6;0;6; direct;1; COMPLETED;2;2;0;1;0;1
394;17;3;13;3;6; direct;1; COMPLETED;2;2;0;1;0;1
395;17;3;18;4;6; direct;1; COMPLETED;2;2;0;1;0;1
396;18;1;3;0;6; direct;1; COMPLETED;1;1;0;1;0;0
397;18;1;7;4;6; direct;1; COMPLETED;1;1;0;1;0;0
398;18;1;18;3;6; direct;1; COMPLETED;2;2;0;1;1;0
399;19;2;5;0;6; direct;1; COMPLETED;0;0;0;0;0;0
400;19;2;7;4;6; direct;1; COMPLETED;2;2;0;1;1;0
401;19;2;9;4;6; direct;1; COMPLETED;2;2;0;1;1;0
402;20;2;3;3;6; direct;1; COMPLETED;2;2;0;1;0;1
403;20;2;4;4;6; direct;1; COMPLETED;2;2;0;1;0;1
404;20;2;15;2;6; direct;1; COMPLETED;1;1;0;1;0;0
405;22;3;7;1;6; direct;1; COMPLETED;1;1;0;1;0;0
406;22;3;12;4;6; direct;1; COMPLETED;2;2;0;1;1;0
407;22;3;14;2;6; direct;1; COMPLETED;2;2;0;1;1;0
408;23;1;6;3;6; direct;1; COMPLETED;3;3;0;1;2;0
409;23;1;13;1;6; direct;1; COMPLETED;3;3;0;1;2;0
410;23;1;14;4;6; direct;1; COMPLETED;4;4;0;1;3;0
411;24;2;4;1;6; direct;1; COMPLETED;2;2;0;1;0;1
412;24;2;5;3;6; direct;1; COMPLETED;2;2;0;1;1;0
413;24;2;17;2;6; direct;1; COMPLETED;2;2;0;1;0;1
414;1;1;1;4;6; direct;2; COMPLETED;1;1;0;1;0;0
415;1;1;13;1;6; direct;2; COMPLETED;2;2;0;2;0;0
416;1;1;17;2;6; direct;2; COMPLETED;2;2;0;1;1;0
417;2;1;2;0;6; direct;2; COMPLETED;0;0;0;0;0;0
418;2;1;5;4;6; direct;2; COMPLETED;1;1;0;1;0;0
419;2;1;18;1;6; direct;2; COMPLETED;1;1;0;1;0;0
420;3;1;1;4;6; direct;2; COMPLETED;5;5;0;1;0;4
421;3;1;4;4;6; direct;2; TERMINATED;1;1;0;1;0;0
422;3;1;7;1;6; direct;2; COMPLETED;0;0;0;0;0;0
423;4;2;2;4;6; direct;2; COMPLETED;1;1;0;1;0;0
424;4;2;10;1;6; direct;2; TERMINATED;1;1;0;1;0;0
425;4;2;16;4;6; direct;2; COMPLETED;4;4;0;1;1;2
426;5;3;3;4;6; direct;2; COMPLETED;3;3;0;1;1;1
427;5;3;5;1;6; direct;2; COMPLETED;2;2;0;1;1;0
428;5;3;10;4;6; direct;2; COMPLETED;3;3;0;1;0;2
429;6;2;5;4;6; direct;2; COMPLETED;2;2;0;1;0;1
430;6;2;10;0;6; direct;2; COMPLETED;2;2;0;2;0;0
431;6;2;18;1;6; direct;2; TERMINATED;1;1;0;1;0;0
432;7;2;7;2;6; direct;2; COMPLETED;2;2;0;2;0;0
433;7;2;12;1;6; direct;2; TERMINATED;1;1;0;1;0;0
434;7;2;18;1;6; direct;2; COMPLETED;1;1;0;1;0;0
435;8;2;6;2;6; direct;2; TERMINATED;3;3;0;3;0;0
436;8;2;10;1;6; direct;2; COMPLETED;1;1;0;1;0;0
437;8;2;18;4;6; direct;2; COMPLETED;1;1;0;1;0;0
438;9;3;1;3;6; direct;2; COMPLETED;1;1;0;1;0;0
439;9;3;3;0;6; direct;2; COMPLETED;1;1;0;1;0;0
440;9;3;4;4;6; direct;2; COMPLETED;2;2;0;1;0;1
441;10;2;3;3;6; direct;2; COMPLETED;2;1;1;1;1;0
442;10;2;11;3;6; direct;2; COMPLETED;3;3;0;1;2;0
443;10;2;17;0;6; direct;2; TERMINATED;0;0;0;0;0;0
444;11;3;1;3;6; direct;2; TERMINATED;3;3;0;2;0;1
445;11;3;7;2;6; direct;2; COMPLETED;4;4;0;3;0;1
446;11;3;17;3;6; direct;2; COMPLETED;4;4;0;4;0;0
447;12;1;3;4;6; direct;2; COMPLETED;3;3;0;1;2;0
448;12;1;4;3;6; direct;2; COMPLETED;3;3;0;1;1;1
449;12;1;8;1;6; direct;2; COMPLETED;2;2;0;1;1;0
450;13;3;1;1;6; direct;2; COMPLETED;2;2;0;1;0;1
451;13;3;4;4;6; direct;2; COMPLETED;2;2;0;1;0;1
452;13;3;14;3;6; direct;2; COMPLETED;1;1;0;1;0;0
453;14;3;7;2;6; direct;2; COMPLETED;1;1;0;1;0;0
454;14;3;10;3;6; direct;2; COMPLETED;0;0;0;0;0;0
455;14;3;16;0;6; direct;2; COMPLETED;0;0;0;0;0;0
456;15;3;1;2;6; direct;2; COMPLETED;1;1;0;1;0;0
457;15;3;3;2;6; direct;2; COMPLETED;0;0;0;0;0;0
458;15;3;14;3;6; direct;2; COMPLETED;1;1;0;1;0;0
459;16;2;11;2;6; direct;2; TERMINATED;1;1;0;1;0;0
460;16;2;12;4;6; direct;2; TERMINATED;1;1;0;1;0;0
461;16;2;13;0;6; direct;2; COMPLETED;0;0;0;0;0;0
462;17;3;6;4;6; direct;2; COMPLETED;3;3;0;2;0;1
463;17;3;13;2;6; direct;2; COMPLETED;2;2;0;1;0;1
464;17;3;18;0;6; direct;2; COMPLETED;1;1;0;1;0;0
465;18;1;3;4;6; direct;2; COMPLETED;2;2;0;1;0;1
466;18;1;7;0;6; direct;2; COMPLETED;2;2;0;2;0;0
467;18;1;18;4;6; direct;2; COMPLETED;2;2;0;1;1;0
468;19;2;5;4;6; direct;2; COMPLETED;2;2;0;1;0;1
469;19;2;7;3;6; direct;2; COMPLETED;1;1;0;1;0;0
470;19;2;9;0;6; direct;2; TERMINATED;1;1;0;1;0;0
471;20;2;3;0;6; direct;2; COMPLETED;1;1;0;1;0;0
472;20;2;4;1;6; direct;2; COMPLETED;2;2;0;1;0;1
473;20;2;15;0;6; direct;2; COMPLETED;1;1;0;1;0;0
474;22;3;7;4;6; direct;2; COMPLETED;4;3;1;1;0;3
475;22;3;12;1;6; direct;2; COMPLETED;2;2;0;1;0;1
476;22;3;14;0;6; direct;2; COMPLETED;1;1;0;1;0;0
477;23;1;6;4;6; direct;2; COMPLETED;3;3;0;1;2;0
478;23;1;13;2;6; direct;2; COMPLETED;3;3;0;1;2;0
479;23;1;14;0;6; direct;2; TERMINATED;1;1;0;1;0;0
480;24;2;4;0;6; direct;2; TERMINATED;1;1;0;1;0;0
481;24;2;5;1;6; direct;2; COMPLETED;2;2;0;1;0;1
482;24;2;17;1;6; direct;2; COMPLETED;4;4;0;4;0;0
483;1;1;1;2;6; direct;3; COMPLETED;2;2;0;1;0;1
484;1;1;13;4;6; direct;3; TERMINATED;1;1;0;1;0;0
485;1;1;17;0;6; direct;3; COMPLETED;2;2;0;2;0;0
486;2;1;2;3;6; direct;3; COMPLETED;1;1;0;1;0;0
487;2;1;5;0;6; direct;3; COMPLETED;0;0;0;0;0;0
488;2;1;18;0;6; direct;3; COMPLETED;1;1;0;1;0;0
489;3;1;1;3;6; direct;3; TERMINATED;1;1;0;1;0;0
490;3;1;4;3;6; direct;3; TERMINATED;0;0;0;0;0;0
491;3;1;7;3;6; direct;3; TERMINATED;0;0;0;0;0;0
492;4;2;2;0;6; direct;3; COMPLETED;2;2;0;2;0;0
493;4;2;10;2;6; direct;3; COMPLETED;3;3;0;3;0;0
494;4;2;16;2;6; direct;3; TERMINATED;1;1;0;1;0;0
495;5;3;3;1;6; direct;3; COMPLETED;1;1;0;1;0;0
496;5;3;5;2;6; direct;3; COMPLETED;1;1;0;1;0;0
497;5;3;10;0;6; direct;3; COMPLETED;1;1;0;1;0;0
498;6;2;5;3;6; direct;3; COMPLETED;3;3;0;3;0;0
499;6;2;10;2;6; direct;3; COMPLETED;1;1;0;1;0;0
500;6;2;18;4;6; direct;3; COMPLETED;1;1;0;1;0;0
501;7;2;7;0;6; direct;3; COMPLETED;0;0;0;0;0;0
502;7;2;12;4;6; direct;3; COMPLETED;1;1;0;1;0;0
503;7;2;18;4;6; direct;3; COMPLETED;2;2;0;2;0;0
504;8;2;6;0;6; direct;3; COMPLETED;1;1;0;1;0;0
505;8;2;10;0;6; direct;3; COMPLETED;3;3;0;3;0;0
506;8;2;18;3;6; direct;3; COMPLETED;1;1;0;1;0;0
507;9;3;1;0;6; direct;3; COMPLETED;4;4;0;4;0;0
508;9;3;3;1;6; direct;3; COMPLETED;2;2;0;2;0;0
509;9;3;4;1;6; direct;3; COMPLETED;2;2;0;2;0;0
510;10;2;3;4;6; direct;3; TERMINATED;2;2;0;2;0;0
511;10;2;11;1;6; direct;3; COMPLETED;5;5;0;1;3;1
512;10;2;17;3;6; direct;3; TERMINATED;1;1;0;1;0;0
513;11;3;1;4;6; direct;3; TERMINATED;2;2;0;2;0;0
514;11;3;7;1;6; direct;3; TERMINATED;0;0;0;0;0;0
515;11;3;17;0;6; direct;3; TERMINATED;1;1;0;1;0;0
516;12;1;3;1;6; direct;3; COMPLETED;1;1;0;1;0;0
517;12;1;4;4;6; direct;3; COMPLETED;3;3;0;1;0;2
518;12;1;8;0;6; direct;3; COMPLETED;1;1;0;1;0;0
519;13;3;1;2;6; direct;3; TERMINATED;11;2;9;11;0;0
520;13;3;4;0;6; direct;3; TERMINATED;1;1;0;1;0;0
521;13;3;14;1;6; direct;3; COMPLETED;4;4;0;4;0;0
522;14;3;7;4;6; direct;3; COMPLETED;2;2;0;2;0;0
523;14;3;10;0;6; direct;3; TERMINATED;2;1;1;2;0;0
524;14;3;16;2;6; direct;3; TERMINATED;1;1;0;1;0;0
525;15;3;1;4;6; direct;3; COMPLETED;1;1;0;1;0;0
526;15;3;3;4;6; direct;3; TERMINATED;1;1;0;1;0;0
527;15;3;14;4;6; direct;3; COMPLETED;1;1;0;1;0;0
528;16;2;11;4;6; direct;3; COMPLETED;2;2;0;2;0;0
529;16;2;12;2;6; direct;3; COMPLETED;4;4;0;4;0;0
530;16;2;13;3;6; direct;3; COMPLETED;1;1;0;1;0;0
531;17;3;6;3;6; direct;3; COMPLETED;2;2;0;2;0;0
532;17;3;13;1;6; direct;3; COMPLETED;2;2;0;1;0;1
533;17;3;18;2;6; direct;3; COMPLETED;1;1;0;1;0;0
534;18;1;3;2;6; direct;3; COMPLETED;3;3;0;1;0;2
535;18;1;7;2;6; direct;3; COMPLETED;1;1;0;1;0;0
536;18;1;18;1;6; direct;3; COMPLETED;3;3;0;3;0;0
537;19;2;5;1;6; direct;3; COMPLETED;1;1;0;1;0;0
538;19;2;7;0;6; direct;3; FAILED;0;0;0;0;0;0
539;19;2;9;1;6; direct;3; TERMINATED;1;1;0;1;0;0
540;20;2;3;2;6; direct;3; COMPLETED;2;1;1;1;0;1
541;20;2;4;2;6; direct;3; COMPLETED;2;2;0;2;0;0
542;20;2;15;1;6; direct;3; COMPLETED;2;2;0;2;0;0
543;22;3;7;3;6; direct;3; COMPLETED;1;1;0;1;0;0
544;22;3;12;3;6; direct;3; COMPLETED;1;1;0;1;0;0
545;22;3;14;1;6; direct;3; COMPLETED;1;1;0;1;0;0
546;23;1;6;1;6; direct;3; COMPLETED;1;1;0;1;0;0
547;23;1;13;4;6; direct;3; COMPLETED;3;3;0;1;2;0
548;23;1;14;1;6; direct;3; COMPLETED;3;3;0;1;2;0
549;24;2;4;3;6; direct;3; TERMINATED;2;2;0;2;0;0
550;24;2;5;2;6; direct;3; COMPLETED;1;1;0;1;0;0
551;24;2;17;4;6; direct;3; COMPLETED;1;1;0;1;0;0
552;1;1;1;0;6; direct;4; COMPLETED;0;0;0;0;0;0
553;1;1;13;0;6; direct;4; TERMINATED;0;0;0;0;0;0
554;1;1;17;1;6; direct;4; COMPLETED;1;1;0;1;0;0
555;2;1;2;4;6; direct;4; COMPLETED;2;2;0;2;0;0
556;2;1;5;1;6; direct;4; COMPLETED;1;1;0;1;0;0
557;2;1;18;4;6; direct;4; COMPLETED;2;2;0;2;0;0
558;3;1;1;1;6; direct;4; TERMINATED;1;1;0;1;0;0
559;3;1;4;1;6; direct;4; FAILED;0;0;0;0;0;0
560;3;1;7;2;6; direct;4; TERMINATED;0;0;0;0;0;0
561;4;2;2;2;6; direct;4; TERMINATED;1;1;0;1;0;0
562;4;2;10;0;6; direct;4; COMPLETED;2;2;0;2;0;0
563;4;2;16;0;6; direct;4; TERMINATED;2;2;0;2;0;0
564;5;3;3;3;6; direct;4; COMPLETED;1;1;0;1;0;0
565;5;3;5;0;6; direct;4; COMPLETED;0;0;0;0;0;0
566;5;3;10;1;6; direct;4; COMPLETED;1;1;0;1;0;0
567;6;2;5;1;6; direct;4; COMPLETED;1;1;0;1;0;0
568;6;2;10;1;6; direct;4; COMPLETED;1;1;0;1;0;0
569;6;2;18;0;6; direct;4; COMPLETED;1;1;0;1;0;0
570;7;2;7;4;6; direct;4; COMPLETED;1;1;0;1;0;0
571;7;2;12;3;6; direct;4; TERMINATED;1;1;0;1;0;0
572;7;2;18;3;6; direct;4; COMPLETED;2;2;0;2;0;0
573;8;2;6;4;6; direct;4; COMPLETED;3;3;0;3;0;0
574;8;2;10;3;6; direct;4; TERMINATED;1;1;0;1;0;0
575;8;2;18;1;6; direct;4; COMPLETED;2;2;0;2;0;0
576;9;3;1;1;6; direct;4; TERMINATED;1;1;0;1;0;0
577;9;3;3;4;6; direct;4; COMPLETED;2;2;0;2;0;0
578;9;3;4;3;6; direct;4; COMPLETED;1;1;0;1;0;0
579;10;2;3;2;6; direct;4; TERMINATED;2;1;1;1;0;1
580;10;2;11;2;6; direct;4; COMPLETED;2;2;0;1;1;0
581;10;2;17;2;6; direct;4; TERMINATED;1;1;0;1;0;0
582;11;3;1;0;6; direct;4; TERMINATED;2;2;0;2;0;0
583;11;3;7;3;6; direct;4; TERMINATED;5;5;0;5;0;0
584;11;3;17;1;6; direct;4; TERMINATED;1;1;0;1;0;0
585;12;1;3;0;6; direct;4; COMPLETED;0;0;0;0;0;0
586;12;1;4;0;6; direct;4; COMPLETED;0;0;0;0;0;0
587;12;1;8;3;6; direct;4; COMPLETED;1;1;0;1;0;0
588;13;3;1;0;6; direct;4; COMPLETED;5;5;0;5;0;0
589;13;3;4;3;6; direct;4; COMPLETED;11;11;0;11;0;0
590;13;3;14;4;6; direct;4; COMPLETED;2;2;0;2;0;0
591;14;3;7;0;6; direct;4; COMPLETED;1;1;0;1;0;0
592;14;3;10;4;6; direct;4; COMPLETED;1;1;0;1;0;0
593;14;3;16;1;6; direct;4; COMPLETED;0;0;0;0;0;0
594;15;3;1;0;6; direct;4; TERMINATED;0;0;0;0;0;0
595;15;3;3;0;6; direct;4; COMPLETED;0;0;0;0;0;0
596;15;3;14;1;6; direct;4; TERMINATED;1;1;0;1;0;0
597;16;2;11;0;6; direct;4; TERMINATED;3;3;0;3;0;0
598;16;2;12;0;6; direct;4; COMPLETED;1;1;0;1;0;0
599;16;2;13;2;6; direct;4; COMPLETED;1;1;0;1;0;0
600;17;3;6;1;6; direct;4; COMPLETED;1;1;0;1;0;0
601;17;3;13;0;6; direct;4; COMPLETED;0;0;0;0;0;0
602;17;3;18;1;6; direct;4; TERMINATED;1;1;0;1;0;0
603;18;1;3;1;6; direct;4; COMPLETED;2;2;0;2;0;0
604;18;1;7;1;6; direct;4; COMPLETED;2;2;0;2;0;0
605;18;1;18;2;6; direct;4; COMPLETED;4;4;0;1;0;3
606;19;2;5;3;6; direct;4; COMPLETED;1;1;0;1;0;0
607;19;2;7;1;6; direct;4; COMPLETED;3;3;0;3;0;0
608;19;2;9;2;6; direct;4; COMPLETED;3;3;0;3;0;0
609;20;2;3;4;6; direct;4; COMPLETED;2;2;0;2;0;0
610;20;2;4;3;6; direct;4; COMPLETED;2;2;0;2;0;0
611;20;2;15;3;6; direct;4; COMPLETED;1;1;0;1;0;0
612;22;3;7;0;6; direct;4; COMPLETED;1;1;0;1;0;0
613;22;3;12;2;6; direct;4; TERMINATED;1;1;0;1;0;0
614;22;3;14;4;6; direct;4; COMPLETED;1;1;0;1;0;0
615;23;1;6;2;6; direct;4; COMPLETED;1;1;0;1;0;0
616;23;1;13;0;6; direct;4; COMPLETED;0;0;0;0;0;0
617;23;1;14;3;6; direct;4; COMPLETED;2;2;0;1;0;1
618;24;2;4;2;6; direct;4; COMPLETED;1;1;0;1;0;0
619;24;2;5;4;6; direct;4; COMPLETED;1;1;0;1;0;0
620;24;2;17;3;6; direct;4; COMPLETED;2;2;0;2;0;0
621;1;1;1;1;6; direct;5; TERMINATED;1;1;0;1;0;0
622;1;1;13;2;6; direct;5; TERMINATED;1;1;0;1;0;0
623;1;1;17;4;6; direct;5; COMPLETED;1;1;0;1;0;0
624;2;1;2;1;6; direct;5; TERMINATED;1;1;0;1;0;0
625;2;1;5;2;6; direct;5; COMPLETED;0;0;0;0;0;0
626;2;1;18;3;6; direct;5; TERMINATED;2;2;0;2;0;0
627;3;1;1;0;6; direct;5; TERMINATED;2;2;0;2;0;0
628;3;1;4;0;6; direct;5; TERMINATED;12;12;0;12;0;0
629;3;1;7;4;6; direct;5; TERMINATED;1;1;0;1;0;0
630;4;2;2;3;6; direct;5; TERMINATED;4;4;0;4;0;0
631;4;2;10;4;6; direct;5; TERMINATED;1;1;0;1;0;0
632;4;2;16;3;6; direct;5; COMPLETED;1;1;0;1;0;0
633;5;3;3;2;6; direct;5; TERMINATED;1;1;0;1;0;0
634;5;3;5;4;6; direct;5; TERMINATED;1;1;0;1;0;0
635;5;3;10;2;6; direct;5; TERMINATED;1;1;0;1;0;0
636;6;2;5;2;6; direct;5; COMPLETED;2;2;0;2;0;0
637;6;2;10;4;6; direct;5; COMPLETED;1;1;0;1;0;0
638;6;2;18;2;6; direct;5; TERMINATED;1;1;0;1;0;0
639;7;2;7;3;6; direct;5; TERMINATED;1;1;0;1;0;0
640;7;2;12;2;6; direct;5; TERMINATED;1;1;0;1;0;0
641;7;2;18;0;6; direct;5; TERMINATED;0;0;0;0;0;0
642;8;2;6;3;6; direct;5; TERMINATED;3;3;0;3;0;0
643;8;2;10;2;6; direct;5; TERMINATED;1;1;0;1;0;0
644;8;2;18;0;6; direct;5; TERMINATED;0;0;0;0;0;0
645;9;3;1;4;6; direct;5; COMPLETED;2;2;0;2;0;0
646;9;3;3;2;6; direct;5; COMPLETED;1;1;0;1;0;0
647;9;3;4;0;6; direct;5; COMPLETED;0;0;0;0;0;0
648;10;2;3;1;6; direct;5; TERMINATED;1;1;0;1;0;0
649;10;2;11;4;6; direct;5; TERMINATED;1;1;0;1;0;0
650;10;2;17;4;6; direct;5; TERMINATED;5;4;1;5;0;0
651;11;3;1;1;6; direct;5; TERMINATED;4;4;0;4;0;0
652;11;3;7;4;6; direct;5; TERMINATED;2;1;1;2;0;0
653;11;3;17;2;6; direct;5; TERMINATED;2;2;0;2;0;0
654;12;1;3;2;6; direct;5; COMPLETED;1;1;0;1;0;0
655;12;1;4;1;6; direct;5; COMPLETED;1;1;0;1;0;0
656;12;1;8;2;6; direct;5; COMPLETED;5;5;0;5;0;0
657;13;3;1;3;6; direct;5; COMPLETED;5;5;0;5;0;0
658;13;3;4;1;6; direct;5; COMPLETED;0;0;0;0;0;0
659;13;3;14;0;6; direct;5; TERMINATED;0;0;0;0;0;0
660;14;3;7;3;6; direct;5; TERMINATED;0;0;0;0;0;0
661;14;3;10;1;6; direct;5; COMPLETED;1;1;0;1;0;0
662;14;3;16;3;6; direct;5; TERMINATED;1;1;0;1;0;0
663;15;3;1;3;6; direct;5; TERMINATED;1;1;0;1;0;0
664;15;3;3;1;6; direct;5; TERMINATED;1;1;0;1;0;0
665;15;3;14;2;6; direct;5; TERMINATED;1;1;0;1;0;0
666;16;2;11;3;6; direct;5; COMPLETED;1;1;0;1;0;0
667;16;2;12;1;6; direct;5; COMPLETED;4;4;0;4;0;0
668;16;2;13;1;6; direct;5; COMPLETED;3;3;0;3;0;0
669;17;3;6;2;6; direct;5; COMPLETED;1;1;0;1;0;0
670;17;3;13;4;6; direct;5; COMPLETED;1;1;0;1;0;0
671;17;3;18;3;6; direct;5; TERMINATED;1;1;0;1;0;0
672;18;1;3;3;6; direct;5; COMPLETED;1;1;0;1;0;0
673;18;1;7;3;6; direct;5; COMPLETED;2;2;0;2;0;0
674;18;1;18;0;6; direct;5; COMPLETED;1;1;0;1;0;0
675;19;2;5;2;6; direct;5; TERMINATED;1;1;0;1;0;0
676;19;2;7;2;6; direct;5; COMPLETED;1;1;0;1;0;0
677;19;2;9;3;6; direct;5; TERMINATED;1;1;0;1;0;0
678;20;2;3;1;6; direct;5; COMPLETED;0;0;0;0;0;0
679;20;2;4;0;6; direct;5; COMPLETED;0;0;0;0;0;0
680;20;2;15;4;6; direct;5; COMPLETED;2;2;0;2;0;0
681;22;3;7;2;6; direct;5; COMPLETED;1;1;0;1;0;0
682;22;3;12;0;6; direct;5; COMPLETED;0;0;0;0;0;0
683;22;3;14;3;6; direct;5; COMPLETED;1;1;0;1;0;0
684;23;1;6;0;6; direct;5; TERMINATED;0;0;0;0;0;0
685;23;1;13;3;6; direct;5; COMPLETED;2;2;0;2;0;0
686;23;1;14;2;6; direct;5; COMPLETED;4;4;0;4;0;0
687;24;2;4;4;6; direct;5; TERMINATED;2;2;0;2;0;0
688;24;2;5;0;6; direct;5; COMPLETED;0;0;0;0;0;0
689;24;2;17;0;6; direct;5; COMPLETED;0;0;0;0;0;0
690;1;3;1;3;6; widening;1; TERMINATED;1;1;0;1;0;0
691;1;3;10;2;6; widening;1; TERMINATED;1;1;0;1;0;0
692;1;3;15;0;6; widening;1; TERMINATED;1;1;0;1;0;0
693;2;2;1;4;6; widening;1; COMPLETED;3;3;0;1;2;0
694;2;2;6;2;6; widening;1; COMPLETED;2;2;0;1;1;0
695;2;2;18;1;6; widening;1; COMPLETED;4;4;0;1;3;0
696;3;3;1;4;6; widening;1; COMPLETED;10;10;0;10;0;0
697;3;3;3;0;6; widening;1; TERMINATED;2;2;0;2;0;0
698;3;3;14;4;6; widening;1; TERMINATED;0;0;0;0;0;0
699;4;3;7;1;6; widening;1; COMPLETED;7;7;0;2;4;1
700;4;3;10;3;6; widening;1; TERMINATED;5;5;0;1;4;0
701;4;3;17;2;6; widening;1; COMPLETED;5;5;0;1;4;0
702;5;2;5;4;6; widening;1; COMPLETED;6;6;0;1;5;0
703;5;2;6;4;6; widening;1; COMPLETED;5;5;0;1;3;1
704;5;2;13;4;6; widening;1; TERMINATED;4;4;0;1;3;0
705;6;3;5;0;6; widening;1; COMPLETED;2;2;0;1;0;1
706;6;3;9;2;6; widening;1; TERMINATED;3;3;0;1;1;1
707;6;3;14;2;6; widening;1; COMPLETED;2;2;0;1;1;0
708;7;1;6;4;6; widening;1; COMPLETED;1;1;0;1;0;0
709;7;1;12;2;6; widening;1; COMPLETED;1;1;0;1;0;0
710;7;1;16;2;6; widening;1; COMPLETED;2;2;0;1;1;0
711;8;3;10;3;6; widening;1; COMPLETED;3;3;0;1;1;1
712;8;3;14;2;6; widening;1; COMPLETED;3;3;0;1;2;0
713;8;3;17;3;6; widening;1; COMPLETED;8;8;0;4;2;2
714;9;1;6;4;6; widening;1; COMPLETED;2;2;0;1;0;1
715;9;1;7;4;6; widening;1; COMPLETED;2;2;0;1;1;0
716;9;1;9;1;6; widening;1; COMPLETED;2;2;0;1;1;0
717;10;3;4;2;6; widening;1; FAILED;1;1;0;1;0;0
718;10;3;16;1;6; widening;1; TERMINATED;14;13;1;1;13;0
719;10;3;17;0;6; widening;1; TERMINATED;0;0;0;0;0;0
720;11;1;3;1;6; widening;1; TERMINATED;3;3;0;2;1;0
721;11;1;9;0;6; widening;1; COMPLETED;2;2;0;2;0;0
722;11;1;18;1;6; widening;1; COMPLETED;1;1;0;1;0;0
723;12;3;3;2;6; widening;1; TERMINATED;1;1;0;1;0;0
724;12;3;4;0;6; widening;1; COMPLETED;1;1;0;1;0;0
725;12;3;14;1;6; widening;1; COMPLETED;2;2;0;1;1;0
726;13;1;11;3;6; widening;1; COMPLETED;3;3;0;1;2;0
727;13;1;12;4;6; widening;1; COMPLETED;3;3;0;1;2;0
728;13;1;18;2;6; widening;1; TERMINATED;0;0;0;0;0;0
729;14;2;3;1;6; widening;1; COMPLETED;1;1;0;1;0;0
730;14;2;8;2;6; widening;1; TERMINATED;1;1;0;1;0;0
731;14;2;15;2;6; widening;1; COMPLETED;1;1;0;1;0;0
732;15;1;2;1;6; widening;1; TERMINATED;2;2;0;1;0;1
733;15;1;5;1;6; widening;1; COMPLETED;4;4;0;1;3;0
734;15;1;13;0;6; widening;1; COMPLETED;1;1;0;1;0;0
735;16;1;2;1;6; widening;1; TERMINATED;4;4;0;2;1;1
736;16;1;4;1;6; widening;1; TERMINATED;1;1;0;1;0;0
737;16;1;9;1;6; widening;1; TERMINATED;1;1;0;1;0;0
738;17;1;2;0;6; widening;1; FAILED;1;1;0;1;0;0
739;17;1;6;0;6; widening;1; TERMINATED;4;4;0;3;0;1
740;17;1;15;0;6; widening;1; COMPLETED;3;3;0;3;0;0
741;18;2;5;2;6; widening;1; TERMINATED;2;2;0;1;1;0
742;18;2;10;0;6; widening;1; COMPLETED;4;4;0;4;0;0
743;18;2;11;1;6; widening;1; COMPLETED;2;2;0;1;1;0
744;19;3;5;3;6; widening;1; COMPLETED;3;3;0;1;2;0
745;19;3;8;3;6; widening;1; COMPLETED;2;2;0;1;1;0
746;19;3;9;3;6; widening;1; TERMINATED;1;1;0;1;0;0
747;20;1;1;1;6; widening;1; COMPLETED;4;4;0;1;3;0
748;20;1;2;4;6; widening;1; TERMINATED;1;1;0;1;0;0
749;20;1;13;2;6; widening;1; COMPLETED;5;5;0;1;4;0
750;22;2;10;0;6; widening;1; TERMINATED;4;4;0;4;0;0
751;22;2;11;3;6; widening;1; TERMINATED;2;2;0;1;1;0
752;22;2;12;1;6; widening;1; TERMINATED;2;2;0;1;1;0
753;23;2;5;4;6; widening;1; COMPLETED;3;3;0;1;2;0
754;23;2;10;0;6; widening;1; COMPLETED;1;1;0;1;0;0
755;23;2;11;1;6; widening;1; TERMINATED;2;2;0;1;1;0
756;24;3;6;1;6; widening;1; TERMINATED;1;1;0;1;0;0
757;24;3;7;4;6; widening;1; TERMINATED;1;1;0;1;0;0
758;24;3;18;4;6; widening;1; FAILED;1;1;0;1;0;0
759;1;3;1;1;6; widening;2; TERMINATED;6;6;0;3;2;1
760;1;3;10;3;6; widening;2; COMPLETED;2;2;0;1;0;1
761;1;3;15;1;6; widening;2; COMPLETED;1;1;0;1;0;0
762;2;2;1;1;6; widening;2; COMPLETED;2;2;0;2;0;0
763;2;2;6;1;6; widening;2; COMPLETED;2;2;0;1;0;1
764;2;2;18;3;6; widening;2; COMPLETED;1;1;0;1;0;0
765;3;3;1;1;6; widening;2; TERMINATED;0;0;0;0;0;0
766;3;3;3;3;6; widening;2; TERMINATED;4;4;0;1;3;0
767;3;3;14;0;6; widening;2; COMPLETED;1;1;0;1;0;0
768;4;3;7;4;6; widening;2; COMPLETED;2;2;0;2;0;0
769;4;3;10;0;6; widening;2; COMPLETED;4;4;0;4;0;0
770;4;3;17;0;6; widening;2; COMPLETED;4;4;0;4;0;0
771;5;2;5;1;6; widening;2; COMPLETED;3;3;0;1;0;2
