;;;;;Duration;Duration;Duration;Duration;Duration;Target;Target;Target;Target;Target;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Duration_Sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;
18;1;17; direct;15;9.015;8.641;6.315;5.741;9.006;14.0;8.0;4.0;1.0;11.0;0.9333333333333333;0.5333333333333333;0.26666666666666666;0.06666666666666667;0.7333333333333333;38.718
18;1;18; direct;6;6.868;7.785;7.774;4.062;6.199;5.0;3.0;4.0;1.0;2.0;0.8333333333333334;0.5;0.6666666666666666;0.16666666666666666;0.3333333333333333;32.688
18;2;1; widening;21;9.901;8.749;13.162;6.894;9.534;16.0;1.0;20.0;11.0;5.0;0.7619047619047619;0.047619047619047616;0.9523809523809523;0.5238095238095238;0.23809523809523808;48.239999999999995
18;2;2; widening;12;6.422;5.65;6.496;8.911;4.307;1.0;11.0;6.0;9.0;3.0;0.08333333333333333;0.9166666666666666;0.5;0.75;0.25;31.786
18;2;3; widening;21;8.77;7.93;7.129;6.75;8.214;16.0;11.0;20.0;1.0;5.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;0.23809523809523808;38.793
18;2;4; widening;18;15.532;9.08;7.048;365.353;8.201;17.0;5.0;1.0;9.0;14.0;0.9444444444444444;0.2777777777777778;0.05555555555555555;0.5;0.7777777777777778;405.21400000000006
18;2;5; widening;6;2.829;3.455;3.029;3.291;3.948;2.0;3.0;1.0;5.0;4.0;0.3333333333333333;0.5;0.16666666666666666;0.8333333333333334;0.6666666666666666;16.552
18;2;6; widening;12;8.188;7.395;5.474;9.745;6.27;11.0;9.0;6.0;1.0;3.0;0.9166666666666666;0.75;0.5;0.08333333333333333;0.25;37.072
18;2;7; widening;9;7.762;5.929;6.321;7.215;7.686;7.0;2.0;8.0;5.0;1.0;0.7777777777777778;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.1111111111111111;34.913
18;2;8; widening;18;7.654;6.005;6.781;7.805;8.89;9.0;14.0;1.0;17.0;5.0;0.5;0.7777777777777778;0.05555555555555555;0.9444444444444444;0.2777777777777778;37.135
18;2;9; widening;15;10.136;5.635;5.491;14.209;6.221;11.0;4.0;8.0;14.0;1.0;0.7333333333333333;0.26666666666666666;0.5333333333333333;0.9333333333333333;0.06666666666666667;41.69200000000001
18;2;10; widening;6;8.308;8.276;6.742;4.755;3.688;1.0;2.0;5.0;3.0;4.0;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.5;0.6666666666666666;31.769
18;2;11; widening;6;6.567;6.685;5.353;4.166;4.373;5.0;1.0;2.0;4.0;3.0;0.8333333333333334;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.5;27.144
18;2;12; widening;15;5.175;8.546;8.068;6.077;5.979;1.0;11.0;14.0;8.0;4.0;0.06666666666666667;0.7333333333333333;0.9333333333333333;0.5333333333333333;0.26666666666666666;33.845
18;2;13; widening;9;6.611;6.336;7.411;5.974;6.151;5.0;1.0;8.0;2.0;7.0;0.5555555555555556;0.1111111111111111;0.8888888888888888;0.2222222222222222;0.7777777777777778;32.483
18;2;14; widening;21;11.979;9.604;11.328;6.993;5.3;5.0;16.0;20.0;11.0;1.0;0.23809523809523808;0.7619047619047619;0.9523809523809523;0.5238095238095238;0.047619047619047616;45.204
18;2;15; widening;18;8.7;6.844;9.145;7.054;6.732;9.0;5.0;14.0;17.0;1.0;0.5;0.2777777777777778;0.7777777777777778;0.9444444444444444;0.05555555555555555;38.475
18;2;16; widening;15;5.408;11.748;6.105;7.93;13.471;8.0;11.0;4.0;14.0;1.0;0.5333333333333333;0.7333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;44.662
18;2;17; widening;12;7.282;5.036;8.296;15.791;5.596;6.0;11.0;3.0;1.0;9.0;0.5;0.9166666666666666;0.25;0.08333333333333333;0.75;42.001000000000005
18;2;18; widening;9;6.574;9.962;6.954;10.639;7.221;1.0;7.0;5.0;2.0;8.0;0.1111111111111111;0.7777777777777778;0.5555555555555556;0.2222222222222222;0.8888888888888888;41.35000000000001
18;3;1; densening;12;8.117;5.876;7.399;9.264;6.776;6.0;1.0;11.0;9.0;3.0;0.5;0.08333333333333333;0.9166666666666666;0.75;0.25;37.432
18;3;2; densening;6;6.187;8.021;290.556;4.105;8.525;3.0;1.0;5.0;2.0;4.0;0.5;0.16666666666666666;0.8333333333333334;0.3333333333333333;0.6666666666666666;317.394
18;3;3; densening;21;16.397;8.97;21.398;11.834;4.47;20.0;16.0;5.0;11.0;1.0;0.9523809523809523;0.7619047619047619;0.23809523809523808;0.5238095238095238;0.047619047619047616;63.069
18;3;4; densening;9;4.944;7.1;8.975;6.399;4.814;1.0;7.0;5.0;2.0;8.0;0.1111111111111111;0.7777777777777778;0.5555555555555556;0.2222222222222222;0.8888888888888888;32.232
18;3;5; densening;9;7.072;5.775;5.302;6.599;9.12;7.0;1.0;2.0;5.0;8.0;0.7777777777777778;0.1111111111111111;0.2222222222222222;0.5555555555555556;0.8888888888888888;33.868
18;3;6; densening;18;17.903;5.894;17.783;8.844;8.463;17.0;1.0;5.0;9.0;14.0;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.5;0.7777777777777778;58.887
18;3;7; densening;15;8.999;4.96;8.167;7.596;8.7;8.0;1.0;11.0;14.0;4.0;0.5333333333333333;0.06666666666666667;0.7333333333333333;0.9333333333333333;0.26666666666666666;38.422
18;3;8; densening;18;9.052;11.749;10.747;8.401;5.542;14.0;17.0;9.0;5.0;1.0;0.7777777777777778;0.9444444444444444;0.5;0.2777777777777778;0.05555555555555555;45.491
18;3;9; densening;15;7.177;11.681;7.426;8.115;7.659;14.0;11.0;4.0;8.0;1.0;0.9333333333333333;0.7333333333333333;0.26666666666666666;0.5333333333333333;0.06666666666666667;42.058
18;3;10; densening;21;7.445;7.8;6.803;9.453;13.174;5.0;20.0;11.0;1.0;16.0;0.23809523809523808;0.9523809523809523;0.5238095238095238;0.047619047619047616;0.7619047619047619;44.675
18;3;11; densening;6;6.748;5.105;4.084;8.222;17.601;2.0;1.0;3.0;4.0;5.0;0.3333333333333333;0.16666666666666666;0.5;0.6666666666666666;0.8333333333333334;41.76
18;3;12; densening;21;7.245;6.723;7.718;6.201;9.111;20.0;1.0;5.0;11.0;16.0;0.9523809523809523;0.047619047619047616;0.23809523809523808;0.5238095238095238;0.7619047619047619;36.998000000000005
18;3;13; densening;9;6.554;5.699;4.453;8.024;8.815;7.0;2.0;1.0;8.0;5.0;0.7777777777777778;0.2222222222222222;0.1111111111111111;0.8888888888888888;0.5555555555555556;33.544999999999995
18;3;14; densening;6;6.983;4.299;4.437;5.106;5.422;4.0;3.0;1.0;2.0;5.0;0.6666666666666666;0.5;0.16666666666666666;0.3333333333333333;0.8333333333333334;26.247000000000003
18;3;15; densening;12;4.861;26.141;35.161;10.915;5.428;1.0;6.0;11.0;9.0;3.0;0.08333333333333333;0.5;0.9166666666666666;0.75;0.25;82.506
18;3;16; densening;18;25.155;5.776;9.238;7.84;28.098;14.0;1.0;9.0;17.0;5.0;0.7777777777777778;0.05555555555555555;0.5;0.9444444444444444;0.2777777777777778;76.107
18;3;17; densening;15;18.733;5.088;8.574;7.345;5.839;11.0;14.0;8.0;4.0;1.0;0.7333333333333333;0.9333333333333333;0.5333333333333333;0.26666666666666666;0.06666666666666667;45.579
18;3;18; densening;12;8.273;7.457;9.504;25.104;7.122;3.0;6.0;11.0;9.0;1.0;0.25;0.5;0.9166666666666666;0.75;0.08333333333333333;57.46
19;1;1; densening;6;4.689;8.35;5.533;11.419;4.82;2.0;3.0;4.0;5.0;1.0;0.3333333333333333;0.5;0.6666666666666666;0.8333333333333334;0.16666666666666666;34.811
19;1;2; densening;9;11.994;7.7;13.622;6.893;9.487;7.0;2.0;8.0;1.0;5.0;0.7777777777777778;0.2222222222222222;0.8888888888888888;0.1111111111111111;0.5555555555555556;49.696000000000005
19;1;3; densening;18;13.832;7.385;13.512;9.675;9.903;14.0;5.0;17.0;9.0;1.0;0.7777777777777778;0.2777777777777778;0.9444444444444444;0.5;0.05555555555555555;54.306999999999995
19;1;4; densening;12;16.322;8.759;4.731;13.918;9.35;9.0;3.0;1.0;11.0;6.0;0.75;0.25;0.08333333333333333;0.9166666666666666;0.5;53.08
19;1;5; densening;15;8.647;13.446;9.031;5.295;12.097;4.0;14.0;8.0;1.0;11.0;0.26666666666666666;0.9333333333333333;0.5333333333333333;0.06666666666666667;0.7333333333333333;48.516000000000005
19;1;6; densening;6;7.856;5.936;4.386;4.067;4.341;4.0;1.0;2.0;5.0;3.0;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.8333333333333334;0.5;26.586000000000002
19;1;7; densening;21;6.164;16.765;10.502;9.828;13.427;1.0;11.0;20.0;5.0;16.0;0.047619047619047616;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.7619047619047619;56.686
19;1;8; densening;18;6.412;10.624;12.808;13.55;19.821;1.0;5.0;9.0;14.0;17.0;0.05555555555555555;0.2777777777777778;0.5;0.7777777777777778;0.9444444444444444;63.215
19;1;9; densening;15;11.818;12.968;6.411;11.772;7.507;8.0;11.0;1.0;14.0;4.0;0.5333333333333333;0.7333333333333333;0.06666666666666667;0.9333333333333333;0.26666666666666666;50.476
19;1;10; densening;9;10.477;5.094;9.42;5.004;7.483;7.0;1.0;8.0;2.0;5.0;0.7777777777777778;0.1111111111111111;0.8888888888888888;0.2222222222222222;0.5555555555555556;37.477999999999994
19;1;11; densening;6;7.442;6.934;5.898;6.355;7.175;3.0;5.0;1.0;4.0;2.0;0.5;0.8333333333333334;0.16666666666666666;0.6666666666666666;0.3333333333333333;33.804
19;1;12; densening;12;8.852;10.604;7.111;8.583;12.068;6.0;9.0;1.0;3.0;11.0;0.5;0.75;0.08333333333333333;0.25;0.9166666666666666;47.217999999999996
19;1;13; densening;18;13.365;10.575;7.513;12.033;12.339;17.0;9.0;5.0;14.0;1.0;0.9444444444444444;0.5;0.2777777777777778;0.7777777777777778;0.05555555555555555;55.824999999999996
19;1;14; densening;9;9.056;7.262;11.357;7.011;5.297;5.0;2.0;8.0;7.0;1.0;0.5555555555555556;0.2222222222222222;0.8888888888888888;0.7777777777777778;0.1111111111111111;39.983
19;1;15; densening;12;9.148;10.22;5.18;12.271;7.685;9.0;3.0;1.0;11.0;6.0;0.75;0.25;0.08333333333333333;0.9166666666666666;0.5;44.504000000000005
19;1;16; densening;21;5.315;15.257;9.007;11.416;7.884;1.0;20.0;11.0;16.0;5.0;0.047619047619047616;0.9523809523809523;0.5238095238095238;0.7619047619047619;0.23809523809523808;48.879000000000005
19;1;17; densening;21;14.04;11.912;11.236;8.661;3.943;16.0;11.0;20.0;5.0;1.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.047619047619047616;49.792
19;1;18; densening;15;6.47;8.696;8.931;11.937;18.933;1.0;4.0;8.0;14.0;11.0;0.06666666666666667;0.26666666666666666;0.5333333333333333;0.9333333333333333;0.7333333333333333;54.967
19;2;1; direct;9;8.414;6.022;8.652;6.926;5.881;8.0;2.0;5.0;7.0;1.0;0.8888888888888888;0.2222222222222222;0.5555555555555556;0.7777777777777778;0.1111111111111111;35.895
19;2;2; direct;9;254.785;6.071;7.075;8.946;8.266;1.0;2.0;7.0;8.0;5.0;0.1111111111111111;0.2222222222222222;0.7777777777777778;0.8888888888888888;0.5555555555555556;285.14300000000003
19;2;3; direct;18;11.274;7.672;6.265;10.997;6.98;14.0;9.0;1.0;17.0;5.0;0.7777777777777778;0.5;0.05555555555555555;0.9444444444444444;0.2777777777777778;43.188
19;2;4; direct;18;10.822;4.748;7.398;6.12;11.737;14.0;9.0;5.0;1.0;17.0;0.7777777777777778;0.5;0.2777777777777778;0.05555555555555555;0.9444444444444444;40.825
19;2;5; direct;6;5.253;5.583;5.632;6.734;7.004;1.0;3.0;5.0;4.0;2.0;0.16666666666666666;0.5;0.8333333333333334;0.6666666666666666;0.3333333333333333;30.205999999999996
19;2;6; direct;21;12.184;6.414;12.271;9.953;6.444;20.0;1.0;11.0;16.0;5.0;0.9523809523809523;0.047619047619047616;0.5238095238095238;0.7619047619047619;0.23809523809523808;47.266000000000005
19;2;7; direct;6;5.854;8.322;6.237;4.655;5.925;3.0;4.0;5.0;2.0;1.0;0.5;0.6666666666666666;0.8333333333333334;0.3333333333333333;0.16666666666666666;30.993
19;2;8; direct;12;7.448;5.533;4.684;8.482;7.034;3.0;9.0;11.0;6.0;1.0;0.25;0.75;0.9166666666666666;0.5;0.08333333333333333;33.181000000000004
19;2;9; direct;6;5.776;3.938;7.217;7.258;5.615;2.0;3.0;4.0;5.0;1.0;0.3333333333333333;0.5;0.6666666666666666;0.8333333333333334;0.16666666666666666;29.804000000000002
19;2;10; direct;21;8.222;10.422;19.346;11.945;7.695;1.0;16.0;5.0;20.0;11.0;0.047619047619047616;0.7619047619047619;0.23809523809523808;0.9523809523809523;0.5238095238095238;57.629999999999995
19;2;11; direct;15;7.635;7.995;12.905;27.243;15.303;1.0;8.0;14.0;11.0;4.0;0.06666666666666667;0.5333333333333333;0.9333333333333333;0.7333333333333333;0.26666666666666666;71.08099999999999
19;2;12; direct;9;4.838;15.755;4.384;7.003;6.627;1.0;5.0;8.0;2.0;7.0;0.1111111111111111;0.5555555555555556;0.8888888888888888;0.2222222222222222;0.7777777777777778;38.607
19;2;13; direct;15;9.958;8.592;7.63;40.165;13.14;11.0;8.0;1.0;4.0;14.0;0.7333333333333333;0.5333333333333333;0.06666666666666667;0.26666666666666666;0.9333333333333333;79.485
19;2;14; direct;12;11.941;8.133;9.722;8.528;5.88;1.0;6.0;11.0;9.0;3.0;0.08333333333333333;0.5;0.9166666666666666;0.75;0.25;44.204
19;2;15; direct;12;7.687;14.768;9.661;11.833;7.294;3.0;11.0;6.0;9.0;1.0;0.25;0.9166666666666666;0.5;0.75;0.08333333333333333;51.242999999999995
19;2;16; direct;21;10.255;9.609;10.299;6.001;15.627;11.0;5.0;16.0;1.0;20.0;0.5238095238095238;0.23809523809523808;0.7619047619047619;0.047619047619047616;0.9523809523809523;51.791000000000004
19;2;17; direct;18;12.28;8.669;13.276;5.638;9.919;14.0;5.0;17.0;1.0;9.0;0.7777777777777778;0.2777777777777778;0.9444444444444444;0.05555555555555555;0.5;49.782
19;2;18; direct;15;6.109;23.065;12.989;9.48;9.182;1.0;4.0;11.0;14.0;8.0;0.06666666666666667;0.26666666666666666;0.7333333333333333;0.9333333333333333;0.5333333333333333;60.825
19;3;1; widening;9;8.678;7.161;5.036;9.183;6.285;7.0;5.0;8.0;1.0;2.0;0.7777777777777778;0.5555555555555556;0.8888888888888888;0.1111111111111111;0.2222222222222222;36.343
19;3;2; widening;12;7.285;8.167;7.269;8.667;13.47;3.0;9.0;6.0;1.0;11.0;0.25;0.75;0.5;0.08333333333333333;0.9166666666666666;44.858
19;3;3; widening;18;13.108;8.37;16.614;16.269;9.568;1.0;9.0;17.0;14.0;5.0;0.05555555555555555;0.5;0.9444444444444444;0.7777777777777778;0.2777777777777778;63.928999999999995
19;3;4; widening;15;12.078;14.187;6.831;8.141;7.014;1.0;8.0;4.0;14.0;11.0;0.06666666666666667;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.7333333333333333;48.251000000000005
19;3;5; widening;6;5.829;6.861;4.551;6.53;5.221;4.0;2.0;5.0;1.0;3.0;0.6666666666666666;0.3333333333333333;0.8333333333333334;0.16666666666666666;0.5;28.992
19;3;6; widening;9;4.389;8.55;8.404;5.374;7.322;1.0;7.0;8.0;2.0;5.0;0.1111111111111111;0.7777777777777778;0.8888888888888888;0.2222222222222222;0.5555555555555556;34.039
19;3;7; widening;21;8.515;17.344;11.453;8.028;10.109;11.0;16.0;5.0;20.0;1.0;0.5238095238095238;0.7619047619047619;0.23809523809523808;0.9523809523809523;0.047619047619047616;55.449
19;3;8; widening;6;14.546;18.537;7.386;5.722;6.099;5.0;3.0;4.0;1.0;2.0;0.8333333333333334;0.5;0.6666666666666666;0.16666666666666666;0.3333333333333333;52.290000000000006
19;3;9; widening;6;5.765;6.182;4.699;5.826;6.288;2.0;3.0;5.0;1.0;4.0;0.3333333333333333;0.5;0.8333333333333334;0.16666666666666666;0.6666666666666666;28.76
19;3;10; widening;12;6.285;9.106;7.555;7.915;6.933;3.0;11.0;6.0;9.0;1.0;0.25;0.9166666666666666;0.5;0.75;0.08333333333333333;37.794
19;3;11; widening;12;3.6;11.916;6.618;5.601;6.815;9.0;11.0;6.0;3.0;1.0;0.75;0.9166666666666666;0.5;0.25;0.08333333333333333;34.55
19;3;12; widening;15;10.655;7.579;7.609;6.837;8.659;14.0;8.0;1.0;11.0;4.0;0.9333333333333333;0.5333333333333333;0.06666666666666667;0.7333333333333333;0.26666666666666666;41.33899999999999
19;3;13; widening;18;7.392;6.656;7.472;9.564;9.26;5.0;1.0;9.0;14.0;17.0;0.2777777777777778;0.05555555555555555;0.5;0.7777777777777778;0.9444444444444444;40.344
19;3;14; widening;15;5.79;13.02;10.286;5.638;6.966;4.0;1.0;14.0;11.0;8.0;0.26666666666666666;0.06666666666666667;0.9333333333333333;0.7333333333333333;0.5333333333333333;41.699999999999996
19;3;15; widening;21;9.241;8.457;9.232;6.077;40.808;16.0;1.0;11.0;5.0;20.0;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.23809523809523808;0.9523809523809523;73.815
19;3;16; widening;21;7.269;6.252;7.57;8.19;8.374;20.0;1.0;11.0;16.0;5.0;0.9523809523809523;0.047619047619047616;0.5238095238095238;0.7619047619047619;0.23809523809523808;37.655
19;3;17; widening;18;10.669;13.962;8.483;10.631;10.368;17.0;1.0;9.0;14.0;5.0;0.9444444444444444;0.05555555555555555;0.5;0.7777777777777778;0.2777777777777778;54.11300000000001
19;3;18; widening;9;6.509;5.184;8.424;5.04;5.852;1.0;5.0;8.0;7.0;2.0;0.1111111111111111;0.5555555555555556;0.8888888888888888;0.7777777777777778;0.2222222222222222;31.009
20;1;1; widening;6;4.718;7.338;6.631;4.975;2.388;3.0;1.0;5.0;4.0;2.0;0.5;0.16666666666666666;0.8333333333333334;0.6666666666666666;0.3333333333333333;26.049999999999997
20;1;2; widening;6;6.849;6.221;8.541;5.047;4.235;3.0;5.0;2.0;4.0;1.0;0.5;0.8333333333333334;0.3333333333333333;0.6666666666666666;0.16666666666666666;30.893
20;1;3; widening;18;6.663;6.19;8.653;10.327;9.505;17.0;1.0;5.0;9.0;14.0;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.5;0.7777777777777778;41.338
20;1;4; widening;9;5.975;7.188;6.755;5.807;6.231;5.0;2.0;7.0;8.0;1.0;0.5555555555555556;0.2222222222222222;0.7777777777777778;0.8888888888888888;0.1111111111111111;31.956000000000003
20;1;5; widening;21;8.637;5.626;6.42;17.107;7.214;16.0;1.0;11.0;5.0;20.0;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.23809523809523808;0.9523809523809523;45.004
20;1;6; widening;9;6.731;6.524;9.455;7.551;5.8;7.0;8.0;2.0;1.0;5.0;0.7777777777777778;0.8888888888888888;0.2222222222222222;0.1111111111111111;0.5555555555555556;36.061
20;1;7; widening;18;9.577;6.354;7.963;8.436;11.743;17.0;9.0;5.0;1.0;14.0;0.9444444444444444;0.5;0.2777777777777778;0.05555555555555555;0.7777777777777778;44.073
20;1;8; widening;15;6.789;5.929;7.404;6.972;7.0;11.0;8.0;14.0;1.0;4.0;0.7333333333333333;0.5333333333333333;0.9333333333333333;0.06666666666666667;0.26666666666666666;34.094
20;1;9; widening;21;7.711;9.945;7.986;39.537;6.146;5.0;20.0;16.0;1.0;11.0;0.23809523809523808;0.9523809523809523;0.7619047619047619;0.047619047619047616;0.5238095238095238;71.325
20;1;10; widening;12;7.957;6.932;9.034;5.745;6.548;11.0;9.0;1.0;3.0;6.0;0.9166666666666666;0.75;0.08333333333333333;0.25;0.5;36.216
20;1;11; widening;21;7.902;8.367;9.429;12.988;14.712;11.0;5.0;16.0;1.0;20.0;0.5238095238095238;0.23809523809523808;0.7619047619047619;0.047619047619047616;0.9523809523809523;53.397999999999996
20;1;12; widening;12;6.485;7.93;9.136;7.177;5.907;6.0;1.0;11.0;9.0;3.0;0.5;0.08333333333333333;0.9166666666666666;0.75;0.25;36.635
20;1;13; widening;6;6.519;5.319;8.854;5.061;5.739;3.0;4.0;1.0;5.0;2.0;0.5;0.6666666666666666;0.16666666666666666;0.8333333333333334;0.3333333333333333;31.492
20;1;14; widening;18;7.775;6.909;18.252;9.209;48.935;14.0;17.0;5.0;9.0;1.0;0.7777777777777778;0.9444444444444444;0.2777777777777778;0.5;0.05555555555555555;91.08
20;1;15; widening;12;6.868;7.177;7.81;13.66;5.79;3.0;6.0;11.0;1.0;9.0;0.25;0.5;0.9166666666666666;0.08333333333333333;0.75;41.305
20;1;16; widening;9;6.902;8.13;5.713;7.582;6.147;7.0;2.0;1.0;8.0;5.0;0.7777777777777778;0.2222222222222222;0.1111111111111111;0.8888888888888888;0.5555555555555556;34.474000000000004
20;1;17; widening;15;19.007;6.693;9.724;7.82;6.056;1.0;4.0;11.0;14.0;8.0;0.06666666666666667;0.26666666666666666;0.7333333333333333;0.9333333333333333;0.5333333333333333;49.300000000000004
20;1;18; widening;15;9.922;6.446;5.287;8.646;6.774;14.0;1.0;4.0;11.0;8.0;0.9333333333333333;0.06666666666666667;0.26666666666666666;0.7333333333333333;0.5333333333333333;37.075
20;2;1; direct;9;11.84;8.926;5.119;6.434;5.696;7.0;8.0;5.0;1.0;2.0;0.7777777777777778;0.8888888888888888;0.5555555555555556;0.1111111111111111;0.2222222222222222;38.01499999999999
20;2;2; direct;12;8.679;7.629;4.681;6.938;8.917;9.0;6.0;1.0;3.0;11.0;0.75;0.5;0.08333333333333333;0.25;0.9166666666666666;36.844
20;2;3; direct;6;5.024;6.371;4.75;5.153;7.163;2.0;5.0;3.0;1.0;4.0;0.3333333333333333;0.8333333333333334;0.5;0.16666666666666666;0.6666666666666666;28.461
20;2;4; direct;6;7.023;5.885;6.148;6.606;5.219;5.0;2.0;3.0;4.0;1.0;0.8333333333333334;0.3333333333333333;0.5;0.6666666666666666;0.16666666666666666;30.881
20;2;5; direct;9;7.093;7.567;5.836;8.005;5.334;7.0;8.0;1.0;5.0;2.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;0.5555555555555556;0.2222222222222222;33.83500000000001
20;2;6; direct;21;7.175;8.32;9.666;16.401;7.78;1.0;16.0;20.0;5.0;11.0;0.047619047619047616;0.7619047619047619;0.9523809523809523;0.23809523809523808;0.5238095238095238;49.342
20;2;7; direct;15;9.976;5.646;8.311;7.538;7.095;11.0;4.0;1.0;8.0;14.0;0.7333333333333333;0.26666666666666666;0.06666666666666667;0.5333333333333333;0.9333333333333333;38.566
20;2;8; direct;18;9.84;8.11;9.049;6.635;11.493;17.0;14.0;5.0;1.0;9.0;0.9444444444444444;0.7777777777777778;0.2777777777777778;0.05555555555555555;0.5;45.127
20;2;9; direct;15;9.286;7.659;8.058;11.433;9.181;11.0;8.0;14.0;1.0;4.0;0.7333333333333333;0.5333333333333333;0.9333333333333333;0.06666666666666667;0.26666666666666666;45.617
20;2;10; direct;12;10.645;7.493;7.815;11.031;5.885;6.0;11.0;9.0;1.0;3.0;0.5;0.9166666666666666;0.75;0.08333333333333333;0.25;42.869
20;2;11; direct;9;5.514;6.021;5.493;7.996;7.099;1.0;5.0;2.0;7.0;8.0;0.1111111111111111;0.5555555555555556;0.2222222222222222;0.7777777777777778;0.8888888888888888;32.123000000000005
20;2;12; direct;21;8.434;7.735;7.181;17.441;6.791;16.0;11.0;5.0;20.0;1.0;0.7619047619047619;0.5238095238095238;0.23809523809523808;0.9523809523809523;0.047619047619047616;47.581999999999994
20;2;13; direct;12;6.343;7.154;6.38;7.224;5.893;1.0;9.0;6.0;11.0;3.0;0.08333333333333333;0.75;0.5;0.9166666666666666;0.25;32.994
20;2;14; direct;21;7.863;6.772;11.874;5.154;6.936;11.0;1.0;16.0;20.0;5.0;0.5238095238095238;0.047619047619047616;0.7619047619047619;0.9523809523809523;0.23809523809523808;38.599000000000004
20;2;15; direct;6;6.335;5.598;4.322;5.337;6.593;2.0;3.0;1.0;4.0;5.0;0.3333333333333333;0.5;0.16666666666666666;0.6666666666666666;0.8333333333333334;28.185
20;2;16; direct;15;6.73;6.779;7.002;6.517;4.745;14.0;8.0;11.0;1.0;4.0;0.9333333333333333;0.5333333333333333;0.7333333333333333;0.06666666666666667;0.26666666666666666;31.773
20;2;17; direct;18;13.214;6.865;5.336;7.263;14.851;14.0;1.0;9.0;17.0;5.0;0.7777777777777778;0.05555555555555555;0.5;0.9444444444444444;0.2777777777777778;47.528999999999996
20;2;18; direct;18;9.175;7.792;7.681;6.9;6.938;14.0;1.0;9.0;17.0;5.0;0.7777777777777778;0.05555555555555555;0.5;0.9444444444444444;0.2777777777777778;38.486000000000004
20;3;1; densening;21;9.931;9.478;5.161;8.159;7.026;1.0;20.0;5.0;16.0;11.0;0.047619047619047616;0.9523809523809523;0.23809523809523808;0.7619047619047619;0.5238095238095238;39.754999999999995
20;3;2; densening;9;6.027;4.993;8.712;7.472;6.506;1.0;2.0;8.0;5.0;7.0;0.1111111111111111;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.7777777777777778;33.71
20;3;3; densening;18;9.078;7.682;7.783;10.346;7.004;1.0;9.0;14.0;17.0;5.0;0.05555555555555555;0.5;0.7777777777777778;0.9444444444444444;0.2777777777777778;41.892999999999994
20;3;4; densening;6;5.649;5.611;5.617;7.153;6.417;2.0;1.0;5.0;3.0;4.0;0.3333333333333333;0.16666666666666666;0.8333333333333334;0.5;0.6666666666666666;30.446999999999996
20;3;5; densening;15;7.321;5.999;5.199;12.363;7.23;4.0;8.0;1.0;11.0;14.0;0.26666666666666666;0.5333333333333333;0.06666666666666667;0.7333333333333333;0.9333333333333333;38.111999999999995
20;3;6; densening;6;4.199;6.108;6.613;5.43;4.106;5.0;2.0;4.0;3.0;1.0;0.8333333333333334;0.3333333333333333;0.6666666666666666;0.5;0.16666666666666666;26.455999999999996
20;3;7; densening;6;5.516;6.375;5.165;4.83;4.544;5.0;3.0;2.0;1.0;4.0;0.8333333333333334;0.5;0.3333333333333333;0.16666666666666666;0.6666666666666666;26.430000000000003
20;3;8; densening;18;13.598;14.696;9.775;5.535;9.536;14.0;17.0;5.0;1.0;9.0;0.7777777777777778;0.9444444444444444;0.2777777777777778;0.05555555555555555;0.5;53.14
20;3;9; densening;15;7.796;11.429;10.39;8.203;7.291;8.0;11.0;1.0;4.0;14.0;0.5333333333333333;0.7333333333333333;0.06666666666666667;0.26666666666666666;0.9333333333333333;45.108999999999995
20;3;10; densening;21;8.706;9.355;5.796;5.55;7.653;20.0;16.0;1.0;11.0;5.0;0.9523809523809523;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.23809523809523808;37.06
20;3;11; densening;21;8.399;6.093;11.019;7.414;14.104;16.0;1.0;11.0;20.0;5.0;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.9523809523809523;0.23809523809523808;47.028999999999996
20;3;12; densening;12;8.313;5.638;8.7;7.24;7.374;9.0;1.0;11.0;3.0;6.0;0.75;0.08333333333333333;0.9166666666666666;0.25;0.5;37.265
20;3;13; densening;9;4.92;9.599;5.272;8.292;5.416;8.0;5.0;2.0;7.0;1.0;0.8888888888888888;0.5555555555555556;0.2222222222222222;0.7777777777777778;0.1111111111111111;33.498999999999995
