;Proband;Block;Task;Trial;MappingMethod;NumLayers;Target;Target_Relative;Result;Result_Numeric
4641;17;1;11;1; direct;9;1;0.1111111111111111; COMPLETED;1
4642;17;1;11;2; direct;9;5;0.5555555555555556; COMPLETED;1
4643;17;1;11;3; direct;9;2;0.2222222222222222; COMPLETED;1
4644;17;1;11;4; direct;9;7;0.7777777777777778; COMPLETED;1
4645;17;1;12;0; direct;18;5;0.2777777777777778; COMPLETED;1
4646;17;1;12;1; direct;18;14;0.7777777777777778; COMPLETED;1
4647;17;1;12;2; direct;18;1;0.05555555555555555; FAILED;0
4648;17;1;12;3; direct;18;9;0.5; COMPLETED;1
4649;17;1;12;4; direct;18;17;0.9444444444444444; TERMINATED;0
4650;17;1;13;0; direct;9;2;0.2222222222222222; COMPLETED;1
4651;17;1;13;1; direct;9;8;0.8888888888888888; COMPLETED;1
4652;17;1;13;2; direct;9;7;0.7777777777777778; COMPLETED;1
4653;17;1;13;3; direct;9;5;0.5555555555555556; COMPLETED;1
4654;17;1;13;4; direct;9;1;0.1111111111111111; COMPLETED;1
4655;17;1;14;0; direct;21;5;0.23809523809523808; COMPLETED;1
4656;17;1;14;1; direct;21;1;0.047619047619047616; COMPLETED;1
4657;17;1;14;2; direct;21;11;0.5238095238095238; COMPLETED;1
4658;17;1;14;3; direct;21;16;0.7619047619047619; COMPLETED;1
4659;17;1;14;4; direct;21;20;0.9523809523809523; COMPLETED;1
4660;17;1;15;0; direct;15;8;0.5333333333333333; COMPLETED;1
4661;17;1;15;1; direct;15;1;0.06666666666666667; COMPLETED;1
4662;17;1;15;2; direct;15;4;0.26666666666666666; COMPLETED;1
4663;17;1;15;3; direct;15;11;0.7333333333333333; COMPLETED;1
4664;17;1;15;4; direct;15;14;0.9333333333333333; COMPLETED;1
4665;17;1;16;0; direct;21;20;0.9523809523809523; TERMINATED;0
4666;17;1;16;1; direct;21;1;0.047619047619047616; COMPLETED;1
4667;17;1;16;2; direct;21;11;0.5238095238095238; COMPLETED;1
4668;17;1;16;3; direct;21;5;0.23809523809523808; COMPLETED;1
4669;17;1;16;4; direct;21;16;0.7619047619047619; COMPLETED;1
4670;17;1;17;0; direct;15;14;0.9333333333333333; COMPLETED;1
4671;17;1;17;1; direct;15;8;0.5333333333333333; COMPLETED;1
4672;17;1;17;2; direct;15;4;0.26666666666666666; COMPLETED;1
4673;17;1;17;3; direct;15;1;0.06666666666666667; COMPLETED;1
4674;17;1;17;4; direct;15;11;0.7333333333333333; COMPLETED;1
4675;17;1;18;0; direct;6;5;0.8333333333333334; COMPLETED;1
4676;17;1;18;1; direct;6;3;0.5; COMPLETED;1
4677;17;1;18;2; direct;6;4;0.6666666666666666; COMPLETED;1
4678;17;1;18;3; direct;6;1;0.16666666666666666; COMPLETED;1
4679;17;1;18;4; direct;6;2;0.3333333333333333; COMPLETED;1
4680;17;2;1;0; widening;21;16;0.7619047619047619; COMPLETED;1
4681;17;2;1;1; widening;21;1;0.047619047619047616; TERMINATED;0
4682;17;2;1;2; widening;21;20;0.9523809523809523; COMPLETED;1
4683;17;2;1;3; widening;21;11;0.5238095238095238; COMPLETED;1
4684;17;2;1;4; widening;21;5;0.23809523809523808; COMPLETED;1
4685;17;2;2;0; widening;12;1;0.08333333333333333; TERMINATED;0
4686;17;2;2;1; widening;12;11;0.9166666666666666; COMPLETED;1
4687;17;2;2;2; widening;12;6;0.5; COMPLETED;1
4688;17;2;2;3; widening;12;9;0.75; COMPLETED;1
4689;17;2;2;4; widening;12;3;0.25; TERMINATED;0
4690;17;2;3;0; widening;21;16;0.7619047619047619; COMPLETED;1
4691;17;2;3;1; widening;21;11;0.5238095238095238; COMPLETED;1
4692;17;2;3;2; widening;21;20;0.9523809523809523; COMPLETED;1
4693;17;2;3;3; widening;21;1;0.047619047619047616; TERMINATED;0
4694;17;2;3;4; widening;21;5;0.23809523809523808; COMPLETED;1
4695;17;2;4;0; widening;18;17;0.9444444444444444; COMPLETED;1
4696;17;2;4;1; widening;18;5;0.2777777777777778; COMPLETED;1
4697;17;2;4;2; widening;18;1;0.05555555555555555; TERMINATED;0
4698;17;2;4;3; widening;18;9;0.5; COMPLETED;1
4699;17;2;4;4; widening;18;14;0.7777777777777778; COMPLETED;1
4700;17;2;5;0; widening;6;2;0.3333333333333333; TERMINATED;0
4701;17;2;5;1; widening;6;3;0.5; TERMINATED;0
4702;17;2;5;2; widening;6;1;0.16666666666666666; TERMINATED;0
4703;17;2;5;3; widening;6;5;0.8333333333333334; TERMINATED;0
4704;17;2;5;4; widening;6;4;0.6666666666666666; TERMINATED;0
4705;17;2;6;0; widening;12;11;0.9166666666666666; TERMINATED;0
4706;17;2;6;1; widening;12;9;0.75; COMPLETED;1
4707;17;2;6;2; widening;12;6;0.5; COMPLETED;1
4708;17;2;6;3; widening;12;1;0.08333333333333333; COMPLETED;1
4709;17;2;6;4; widening;12;3;0.25; TERMINATED;0
4710;17;2;7;0; widening;9;7;0.7777777777777778; COMPLETED;1
4711;17;2;7;1; widening;9;2;0.2222222222222222; COMPLETED;1
4712;17;2;7;2; widening;9;8;0.8888888888888888; COMPLETED;1
4713;17;2;7;3; widening;9;5;0.5555555555555556; COMPLETED;1
4714;17;2;7;4; widening;9;1;0.1111111111111111; COMPLETED;1
4715;17;2;8;0; widening;18;9;0.5; COMPLETED;1
4716;17;2;8;1; widening;18;14;0.7777777777777778; FAILED;0
4717;17;2;8;2; widening;18;1;0.05555555555555555; TERMINATED;0
4718;17;2;8;3; widening;18;17;0.9444444444444444; COMPLETED;1
4719;17;2;8;4; widening;18;5;0.2777777777777778; COMPLETED;1
4720;17;2;9;0; widening;15;11;0.7333333333333333; COMPLETED;1
4721;17;2;9;1; widening;15;4;0.26666666666666666; COMPLETED;1
4722;17;2;9;2; widening;15;8;0.5333333333333333; COMPLETED;1
4723;17;2;9;3; widening;15;14;0.9333333333333333; COMPLETED;1
4724;17;2;9;4; widening;15;1;0.06666666666666667; TERMINATED;0
4725;17;2;10;0; widening;6;1;0.16666666666666666; COMPLETED;1
4726;17;2;10;1; widening;6;2;0.3333333333333333; COMPLETED;1
4727;17;2;10;2; widening;6;5;0.8333333333333334; COMPLETED;1
4728;17;2;10;3; widening;6;3;0.5; COMPLETED;1
4729;17;2;10;4; widening;6;4;0.6666666666666666; TERMINATED;0
4730;17;2;11;0; widening;6;5;0.8333333333333334; COMPLETED;1
4731;17;2;11;1; widening;6;1;0.16666666666666666; COMPLETED;1
4732;17;2;11;2; widening;6;2;0.3333333333333333; COMPLETED;1
4733;17;2;11;3; widening;6;4;0.6666666666666666; TERMINATED;0
4734;17;2;11;4; widening;6;3;0.5; TERMINATED;0
4735;17;2;12;0; widening;15;1;0.06666666666666667; TERMINATED;0
4736;17;2;12;1; widening;15;11;0.7333333333333333; COMPLETED;1
4737;17;2;12;2; widening;15;14;0.9333333333333333; COMPLETED;1
4738;17;2;12;3; widening;15;8;0.5333333333333333; COMPLETED;1
4739;17;2;12;4; widening;15;4;0.26666666666666666; COMPLETED;1
4740;17;2;13;0; widening;9;5;0.5555555555555556; COMPLETED;1
4741;17;2;13;1; widening;9;1;0.1111111111111111; TERMINATED;0
4742;17;2;13;2; widening;9;8;0.8888888888888888; COMPLETED;1
4743;17;2;13;3; widening;9;2;0.2222222222222222; COMPLETED;1
4744;17;2;13;4; widening;9;7;0.7777777777777778; COMPLETED;1
4745;17;2;14;0; widening;21;5;0.23809523809523808; COMPLETED;1
4746;17;2;14;1; widening;21;16;0.7619047619047619; COMPLETED;1
4747;17;2;14;2; widening;21;20;0.9523809523809523; COMPLETED;1
4748;17;2;14;3; widening;21;11;0.5238095238095238; COMPLETED;1
4749;17;2;14;4; widening;21;1;0.047619047619047616; TERMINATED;0
4750;17;2;15;0; widening;18;9;0.5; COMPLETED;1
4751;17;2;15;1; widening;18;5;0.2777777777777778; COMPLETED;1
4752;17;2;15;2; widening;18;14;0.7777777777777778; COMPLETED;1
4753;17;2;15;3; widening;18;17;0.9444444444444444; COMPLETED;1
4754;17;2;15;4; widening;18;1;0.05555555555555555; TERMINATED;0
4755;17;2;16;0; widening;15;8;0.5333333333333333; TERMINATED;0
4756;17;2;16;1; widening;15;11;0.7333333333333333; COMPLETED;1
4757;17;2;16;2; widening;15;4;0.26666666666666666; COMPLETED;1
4758;17;2;16;3; widening;15;14;0.9333333333333333; COMPLETED;1
4759;17;2;16;4; widening;15;1;0.06666666666666667; COMPLETED;1
4760;17;2;17;0; widening;12;6;0.5; COMPLETED;1
4761;17;2;17;1; widening;12;11;0.9166666666666666; TERMINATED;0
4762;17;2;17;2; widening;12;3;0.25; TERMINATED;0
4763;17;2;17;3; widening;12;1;0.08333333333333333; COMPLETED;1
4764;17;2;17;4; widening;12;9;0.75; TERMINATED;0
4765;17;2;18;0; widening;9;1;0.1111111111111111; COMPLETED;1
4766;17;2;18;1; widening;9;7;0.7777777777777778; COMPLETED;1
4767;17;2;18;2; widening;9;5;0.5555555555555556; COMPLETED;1
4768;17;2;18;3; widening;9;2;0.2222222222222222; COMPLETED;1
4769;17;2;18;4; widening;9;8;0.8888888888888888; COMPLETED;1
4770;17;3;1;0; densening;12;6;0.5; COMPLETED;1
4771;17;3;1;1; densening;12;1;0.08333333333333333; COMPLETED;1
4772;17;3;1;2; densening;12;11;0.9166666666666666; TERMINATED;0
4773;17;3;1;3; densening;12;9;0.75; COMPLETED;1
4774;17;3;1;4; densening;12;3;0.25; COMPLETED;1
4775;17;3;2;0; densening;6;3;0.5; COMPLETED;1
4776;17;3;2;1; densening;6;1;0.16666666666666666; COMPLETED;1
4777;17;3;2;2; densening;6;5;0.8333333333333334; COMPLETED;1
4778;17;3;2;3; densening;6;2;0.3333333333333333; TERMINATED;0
4779;17;3;2;4; densening;6;4;0.6666666666666666; COMPLETED;1
4780;17;3;3;0; densening;21;20;0.9523809523809523; TERMINATED;0
4781;17;3;3;1; densening;21;16;0.7619047619047619; TERMINATED;0
4782;17;3;3;2; densening;21;5;0.23809523809523808; TERMINATED;0
4783;17;3;3;3; densening;21;11;0.5238095238095238; COMPLETED;1
4784;17;3;3;4; densening;21;1;0.047619047619047616; COMPLETED;1
4785;17;3;4;0; densening;9;1;0.1111111111111111; COMPLETED;1
4786;17;3;4;1; densening;9;7;0.7777777777777778; COMPLETED;1
4787;17;3;4;2; densening;9;5;0.5555555555555556; COMPLETED;1
4788;17;3;4;3; densening;9;2;0.2222222222222222; COMPLETED;1
4789;17;3;4;4; densening;9;8;0.8888888888888888; TERMINATED;0
4790;17;3;5;0; densening;9;7;0.7777777777777778; COMPLETED;1
4791;17;3;5;1; densening;9;1;0.1111111111111111; COMPLETED;1
4792;17;3;5;2; densening;9;2;0.2222222222222222; COMPLETED;1
4793;17;3;5;3; densening;9;5;0.5555555555555556; COMPLETED;1
4794;17;3;5;4; densening;9;8;0.8888888888888888; COMPLETED;1
4795;17;3;6;0; densening;18;17;0.9444444444444444; COMPLETED;1
4796;17;3;6;1; densening;18;1;0.05555555555555555; COMPLETED;1
4797;17;3;6;2; densening;18;5;0.2777777777777778; COMPLETED;1
4798;17;3;6;3; densening;18;9;0.5; COMPLETED;1
4799;17;3;6;4; densening;18;14;0.7777777777777778; COMPLETED;1
4800;17;3;7;0; densening;15;8;0.5333333333333333; COMPLETED;1
4801;17;3;7;1; densening;15;1;0.06666666666666667; COMPLETED;1
4802;17;3;7;2; densening;15;11;0.7333333333333333; COMPLETED;1
4803;17;3;7;3; densening;15;14;0.9333333333333333; COMPLETED;1
4804;17;3;7;4; densening;15;4;0.26666666666666666; TERMINATED;0
4805;17;3;8;0; densening;18;14;0.7777777777777778; COMPLETED;1
4806;17;3;8;1; densening;18;17;0.9444444444444444; COMPLETED;1
4807;17;3;8;2; densening;18;9;0.5; COMPLETED;1
4808;17;3;8;3; densening;18;5;0.2777777777777778; TERMINATED;0
4809;17;3;8;4; densening;18;1;0.05555555555555555; COMPLETED;1
4810;17;3;9;0; densening;15;14;0.9333333333333333; COMPLETED;1
4811;17;3;9;1; densening;15;11;0.7333333333333333; COMPLETED;1
4812;17;3;9;2; densening;15;4;0.26666666666666666; COMPLETED;1
4813;17;3;9;3; densening;15;8;0.5333333333333333; COMPLETED;1
4814;17;3;9;4; densening;15;1;0.06666666666666667; COMPLETED;1
4815;17;3;10;0; densening;21;5;0.23809523809523808; COMPLETED;1
4816;17;3;10;1; densening;21;20;0.9523809523809523; COMPLETED;1
4817;17;3;10;2; densening;21;11;0.5238095238095238; COMPLETED;1
4818;17;3;10;3; densening;21;1;0.047619047619047616; COMPLETED;1
4819;17;3;10;4; densening;21;16;0.7619047619047619; COMPLETED;1
4820;17;3;11;0; densening;6;2;0.3333333333333333; COMPLETED;1
4821;17;3;11;1; densening;6;1;0.16666666666666666; COMPLETED;1
4822;17;3;11;2; densening;6;3;0.5; TERMINATED;0
4823;17;3;11;3; densening;6;4;0.6666666666666666; COMPLETED;1
4824;17;3;11;4; densening;6;5;0.8333333333333334; COMPLETED;1
4825;17;3;12;0; densening;21;20;0.9523809523809523; TERMINATED;0
4826;17;3;12;1; densening;21;1;0.047619047619047616; COMPLETED;1
4827;17;3;12;2; densening;21;5;0.23809523809523808; COMPLETED;1
4828;17;3;12;3; densening;21;11;0.5238095238095238; TERMINATED;0
4829;17;3;12;4; densening;21;16;0.7619047619047619; COMPLETED;1
4830;17;3;13;0; densening;9;7;0.7777777777777778; COMPLETED;1
4831;17;3;13;1; densening;9;2;0.2222222222222222; COMPLETED;1
4832;17;3;13;2; densening;9;1;0.1111111111111111; COMPLETED;1
4833;17;3;13;3; densening;9;8;0.8888888888888888; COMPLETED;1
4834;17;3;13;4; densening;9;5;0.5555555555555556; COMPLETED;1
4835;17;3;14;0; densening;6;4;0.6666666666666666; COMPLETED;1
4836;17;3;14;1; densening;6;3;0.5; TERMINATED;0
4837;17;3;14;2; densening;6;1;0.16666666666666666; COMPLETED;1
4838;17;3;14;3; densening;6;2;0.3333333333333333; COMPLETED;1
4839;17;3;14;4; densening;6;5;0.8333333333333334; TERMINATED;0
4840;17;3;15;0; densening;12;1;0.08333333333333333; COMPLETED;1
4841;17;3;15;1; densening;12;6;0.5; COMPLETED;1
4842;17;3;15;2; densening;12;11;0.9166666666666666; COMPLETED;1
4843;17;3;15;3; densening;12;9;0.75; COMPLETED;1
4844;17;3;15;4; densening;12;3;0.25; COMPLETED;1
4845;17;3;16;0; densening;18;14;0.7777777777777778; COMPLETED;1
4846;17;3;16;1; densening;18;1;0.05555555555555555; COMPLETED;1
4847;17;3;16;2; densening;18;9;0.5; COMPLETED;1
4848;17;3;16;3; densening;18;17;0.9444444444444444; TERMINATED;0
4849;17;3;16;4; densening;18;5;0.2777777777777778; COMPLETED;1
4850;17;3;17;0; densening;15;11;0.7333333333333333; COMPLETED;1
4851;17;3;17;1; densening;15;14;0.9333333333333333; TERMINATED;0
4852;17;3;17;2; densening;15;8;0.5333333333333333; COMPLETED;1
4853;17;3;17;3; densening;15;4;0.26666666666666666; COMPLETED;1
4854;17;3;17;4; densening;15;1;0.06666666666666667; COMPLETED;1
4855;17;3;18;0; densening;12;3;0.25; COMPLETED;1
4856;17;3;18;1; densening;12;6;0.5; COMPLETED;1
4857;17;3;18;2; densening;12;11;0.9166666666666666; COMPLETED;1
4858;17;3;18;3; densening;12;9;0.75; COMPLETED;1
4859;17;3;18;4; densening;12;1;0.08333333333333333; COMPLETED;1
4860;18;1;1;0; densening;6;2;0.3333333333333333; TERMINATED;0
4861;18;1;1;1; densening;6;3;0.5; COMPLETED;1
4862;18;1;1;2; densening;6;4;0.6666666666666666; TERMINATED;0
4863;18;1;1;3; densening;6;5;0.8333333333333334; COMPLETED;1
4864;18;1;1;4; densening;6;1;0.16666666666666666; COMPLETED;1
4865;18;1;2;0; densening;9;7;0.7777777777777778; COMPLETED;1
4866;18;1;2;1; densening;9;2;0.2222222222222222; COMPLETED;1
4867;18;1;2;2; densening;9;8;0.8888888888888888; COMPLETED;1
4868;18;1;2;3; densening;9;1;0.1111111111111111; COMPLETED;1
4869;18;1;2;4; densening;9;5;0.5555555555555556; COMPLETED;1
4870;18;1;3;0; densening;18;14;0.7777777777777778; COMPLETED;1
4871;18;1;3;1; densening;18;5;0.2777777777777778; COMPLETED;1
4872;18;1;3;2; densening;18;17;0.9444444444444444; COMPLETED;1
4873;18;1;3;3; densening;18;9;0.5; COMPLETED;1
4874;18;1;3;4; densening;18;1;0.05555555555555555; COMPLETED;1
4875;18;1;4;0; densening;12;9;0.75; COMPLETED;1
4876;18;1;4;1; densening;12;3;0.25; COMPLETED;1
4877;18;1;4;2; densening;12;1;0.08333333333333333; TERMINATED;0
4878;18;1;4;3; densening;12;11;0.9166666666666666; COMPLETED;1
4879;18;1;4;4; densening;12;6;0.5; TERMINATED;0
4880;18;1;5;0; densening;15;4;0.26666666666666666; TERMINATED;0
4881;18;1;5;1; densening;15;14;0.9333333333333333; COMPLETED;1
4882;18;1;5;2; densening;15;8;0.5333333333333333; COMPLETED;1
4883;18;1;5;3; densening;15;1;0.06666666666666667; TERMINATED;0
4884;18;1;5;4; densening;15;11;0.7333333333333333; COMPLETED;1
4885;18;1;6;0; densening;6;4;0.6666666666666666; COMPLETED;1
4886;18;1;6;1; densening;6;1;0.16666666666666666; COMPLETED;1
4887;18;1;6;2; densening;6;2;0.3333333333333333; TERMINATED;0
4888;18;1;6;3; densening;6;5;0.8333333333333334; TERMINATED;0
4889;18;1;6;4; densening;6;3;0.5; TERMINATED;0
4890;18;1;7;0; densening;21;1;0.047619047619047616; COMPLETED;1
4891;18;1;7;1; densening;21;11;0.5238095238095238; COMPLETED;1
4892;18;1;7;2; densening;21;20;0.9523809523809523; TERMINATED;0
4893;18;1;7;3; densening;21;5;0.23809523809523808; COMPLETED;1
4894;18;1;7;4; densening;21;16;0.7619047619047619; COMPLETED;1
4895;18;1;8;0; densening;18;1;0.05555555555555555; COMPLETED;1
4896;18;1;8;1; densening;18;5;0.2777777777777778; COMPLETED;1
4897;18;1;8;2; densening;18;9;0.5; COMPLETED;1
4898;18;1;8;3; densening;18;14;0.7777777777777778; COMPLETED;1
4899;18;1;8;4; densening;18;17;0.9444444444444444; COMPLETED;1
4900;18;1;9;0; densening;15;8;0.5333333333333333; COMPLETED;1
4901;18;1;9;1; densening;15;11;0.7333333333333333; COMPLETED;1
4902;18;1;9;2; densening;15;1;0.06666666666666667; COMPLETED;1
4903;18;1;9;3; densening;15;14;0.9333333333333333; COMPLETED;1
4904;18;1;9;4; densening;15;4;0.26666666666666666; COMPLETED;1
4905;18;1;10;0; densening;9;7;0.7777777777777778; COMPLETED;1
4906;18;1;10;1; densening;9;1;0.1111111111111111; COMPLETED;1
4907;18;1;10;2; densening;9;8;0.8888888888888888; COMPLETED;1
4908;18;1;10;3; densening;9;2;0.2222222222222222; COMPLETED;1
4909;18;1;10;4; densening;9;5;0.5555555555555556; COMPLETED;1
4910;18;1;11;0; densening;6;3;0.5; COMPLETED;1
4911;18;1;11;1; densening;6;5;0.8333333333333334; COMPLETED;1
4912;18;1;11;2; densening;6;1;0.16666666666666666; COMPLETED;1
4913;18;1;11;3; densening;6;4;0.6666666666666666; COMPLETED;1
4914;18;1;11;4; densening;6;2;0.3333333333333333; COMPLETED;1
4915;18;1;12;0; densening;12;6;0.5; COMPLETED;1
4916;18;1;12;1; densening;12;9;0.75; COMPLETED;1
4917;18;1;12;2; densening;12;1;0.08333333333333333; COMPLETED;1
4918;18;1;12;3; densening;12;3;0.25; COMPLETED;1
4919;18;1;12;4; densening;12;11;0.9166666666666666; COMPLETED;1
4920;18;1;13;0; densening;18;17;0.9444444444444444; COMPLETED;1
4921;18;1;13;1; densening;18;9;0.5; COMPLETED;1
4922;18;1;13;2; densening;18;5;0.2777777777777778; COMPLETED;1
4923;18;1;13;3; densening;18;14;0.7777777777777778; COMPLETED;1
4924;18;1;13;4; densening;18;1;0.05555555555555555; COMPLETED;1
4925;18;1;14;0; densening;9;5;0.5555555555555556; COMPLETED;1
4926;18;1;14;1; densening;9;2;0.2222222222222222; COMPLETED;1
4927;18;1;14;2; densening;9;8;0.8888888888888888; COMPLETED;1
4928;18;1;14;3; densening;9;7;0.7777777777777778; COMPLETED;1
4929;18;1;14;4; densening;9;1;0.1111111111111111; COMPLETED;1
4930;18;1;15;0; densening;12;9;0.75; COMPLETED;1
4931;18;1;15;1; densening;12;3;0.25; COMPLETED;1
4932;18;1;15;2; densening;12;1;0.08333333333333333; COMPLETED;1
4933;18;1;15;3; densening;12;11;0.9166666666666666; COMPLETED;1
4934;18;1;15;4; densening;12;6;0.5; COMPLETED;1
4935;18;1;16;0; densening;21;1;0.047619047619047616; COMPLETED;1
4936;18;1;16;1; densening;21;20;0.9523809523809523; COMPLETED;1
4937;18;1;16;2; densening;21;11;0.5238095238095238; TERMINATED;0
4938;18;1;16;3; densening;21;16;0.7619047619047619; COMPLETED;1
4939;18;1;16;4; densening;21;5;0.23809523809523808; COMPLETED;1
4940;18;1;17;0; densening;21;16;0.7619047619047619; COMPLETED;1
4941;18;1;17;1; densening;21;11;0.5238095238095238; COMPLETED;1
4942;18;1;17;2; densening;21;20;0.9523809523809523; COMPLETED;1
4943;18;1;17;3; densening;21;5;0.23809523809523808; COMPLETED;1
4944;18;1;17;4; densening;21;1;0.047619047619047616; TERMINATED;0
4945;18;1;18;0; densening;15;1;0.06666666666666667; COMPLETED;1
4946;18;1;18;1; densening;15;4;0.26666666666666666; COMPLETED;1
4947;18;1;18;2; densening;15;8;0.5333333333333333; COMPLETED;1
4948;18;1;18;3; densening;15;14;0.9333333333333333; COMPLETED;1
4949;18;1;18;4; densening;15;11;0.7333333333333333; COMPLETED;1
4950;18;2;1;0; direct;9;8;0.8888888888888888; COMPLETED;1
4951;18;2;1;1; direct;9;2;0.2222222222222222; COMPLETED;1
4952;18;2;1;2; direct;9;5;0.5555555555555556; COMPLETED;1
4953;18;2;1;3; direct;9;7;0.7777777777777778; COMPLETED;1
4954;18;2;1;4; direct;9;1;0.1111111111111111; COMPLETED;1
4955;18;2;2;0; direct;9;1;0.1111111111111111; COMPLETED;1
4956;18;2;2;1; direct;9;2;0.2222222222222222; COMPLETED;1
4957;18;2;2;2; direct;9;7;0.7777777777777778; TERMINATED;0
4958;18;2;2;3; direct;9;8;0.8888888888888888; COMPLETED;1
4959;18;2;2;4; direct;9;5;0.5555555555555556; COMPLETED;1
4960;18;2;3;0; direct;18;14;0.7777777777777778; COMPLETED;1
4961;18;2;3;1; direct;18;9;0.5; COMPLETED;1
4962;18;2;3;2; direct;18;1;0.05555555555555555; COMPLETED;1
4963;18;2;3;3; direct;18;17;0.9444444444444444; COMPLETED;1
4964;18;2;3;4; direct;18;5;0.2777777777777778; COMPLETED;1
4965;18;2;4;0; direct;18;14;0.7777777777777778; COMPLETED;1
4966;18;2;4;1; direct;18;9;0.5; TERMINATED;0
4967;18;2;4;2; direct;18;5;0.2777777777777778; COMPLETED;1
4968;18;2;4;3; direct;18;1;0.05555555555555555; COMPLETED;1
4969;18;2;4;4; direct;18;17;0.9444444444444444; COMPLETED;1
4970;18;2;5;0; direct;6;1;0.16666666666666666; COMPLETED;1
4971;18;2;5;1; direct;6;3;0.5; COMPLETED;1
4972;18;2;5;2; direct;6;5;0.8333333333333334; TERMINATED;0
4973;18;2;5;3; direct;6;4;0.6666666666666666; COMPLETED;1
4974;18;2;5;4; direct;6;2;0.3333333333333333; COMPLETED;1
4975;18;2;6;0; direct;21;20;0.9523809523809523; COMPLETED;1
4976;18;2;6;1; direct;21;1;0.047619047619047616; COMPLETED;1
4977;18;2;6;2; direct;21;11;0.5238095238095238; COMPLETED;1
4978;18;2;6;3; direct;21;16;0.7619047619047619; COMPLETED;1
4979;18;2;6;4; direct;21;5;0.23809523809523808; COMPLETED;1
4980;18;2;7;0; direct;6;3;0.5; FAILED;0
4981;18;2;7;1; direct;6;4;0.6666666666666666; COMPLETED;1
4982;18;2;7;2; direct;6;5;0.8333333333333334; COMPLETED;1
4983;18;2;7;3; direct;6;2;0.3333333333333333; COMPLETED;1
4984;18;2;7;4; direct;6;1;0.16666666666666666; COMPLETED;1
4985;18;2;8;0; direct;12;3;0.25; COMPLETED;1
4986;18;2;8;1; direct;12;9;0.75; TERMINATED;0
4987;18;2;8;2; direct;12;11;0.9166666666666666; TERMINATED;0
4988;18;2;8;3; direct;12;6;0.5; COMPLETED;1
4989;18;2;8;4; direct;12;1;0.08333333333333333; COMPLETED;1
4990;18;2;9;0; direct;6;2;0.3333333333333333; TERMINATED;0
4991;18;2;9;1; direct;6;3;0.5; TERMINATED;0
4992;18;2;9;2; direct;6;4;0.6666666666666666; COMPLETED;1
4993;18;2;9;3; direct;6;5;0.8333333333333334; TERMINATED;0
4994;18;2;9;4; direct;6;1;0.16666666666666666; COMPLETED;1
4995;18;2;10;0; direct;21;1;0.047619047619047616; COMPLETED;1
4996;18;2;10;1; direct;21;16;0.7619047619047619; COMPLETED;1
4997;18;2;10;2; direct;21;5;0.23809523809523808; COMPLETED;1
4998;18;2;10;3; direct;21;20;0.9523809523809523; COMPLETED;1
4999;18;2;10;4; direct;21;11;0.5238095238095238; COMPLETED;1
5000;18;2;11;0; direct;15;1;0.06666666666666667; TERMINATED;0
5001;18;2;11;1; direct;15;8;0.5333333333333333; COMPLETED;1
5002;18;2;11;2; direct;15;14;0.9333333333333333; COMPLETED;1
5003;18;2;11;3; direct;15;11;0.7333333333333333; TERMINATED;0
5004;18;2;11;4; direct;15;4;0.26666666666666666; COMPLETED;1
5005;18;2;12;0; direct;9;1;0.1111111111111111; COMPLETED;1
5006;18;2;12;1; direct;9;5;0.5555555555555556; COMPLETED;1
5007;18;2;12;2; direct;9;8;0.8888888888888888; TERMINATED;0
5008;18;2;12;3; direct;9;2;0.2222222222222222; COMPLETED;1
5009;18;2;12;4; direct;9;7;0.7777777777777778; TERMINATED;0
5010;18;2;13;0; direct;15;11;0.7333333333333333; COMPLETED;1
5011;18;2;13;1; direct;15;8;0.5333333333333333; COMPLETED;1
5012;18;2;13;2; direct;15;1;0.06666666666666667; COMPLETED;1
5013;18;2;13;3; direct;15;4;0.26666666666666666; TERMINATED;0
5014;18;2;13;4; direct;15;14;0.9333333333333333; COMPLETED;1
5015;18;2;14;0; direct;12;1;0.08333333333333333; TERMINATED;0
5016;18;2;14;1; direct;12;6;0.5; COMPLETED;1
5017;18;2;14;2; direct;12;11;0.9166666666666666; COMPLETED;1
5018;18;2;14;3; direct;12;9;0.75; COMPLETED;1
5019;18;2;14;4; direct;12;3;0.25; COMPLETED;1
5020;18;2;15;0; direct;12;3;0.25; COMPLETED;1
5021;18;2;15;1; direct;12;11;0.9166666666666666; TERMINATED;0
5022;18;2;15;2; direct;12;6;0.5; COMPLETED;1
5023;18;2;15;3; direct;12;9;0.75; COMPLETED;1
5024;18;2;15;4; direct;12;1;0.08333333333333333; COMPLETED;1
5025;18;2;16;0; direct;21;11;0.5238095238095238; TERMINATED;0
5026;18;2;16;1; direct;21;5;0.23809523809523808; COMPLETED;1
5027;18;2;16;2; direct;21;16;0.7619047619047619; COMPLETED;1
5028;18;2;16;3; direct;21;1;0.047619047619047616; TERMINATED;0
5029;18;2;16;4; direct;21;20;0.9523809523809523; COMPLETED;1
5030;18;2;17;0; direct;18;14;0.7777777777777778; COMPLETED;1
5031;18;2;17;1; direct;18;5;0.2777777777777778; COMPLETED;1
5032;18;2;17;2; direct;18;17;0.9444444444444444; COMPLETED;1
5033;18;2;17;3; direct;18;1;0.05555555555555555; TERMINATED;0
5034;18;2;17;4; direct;18;9;0.5; COMPLETED;1
5035;18;2;18;0; direct;15;1;0.06666666666666667; COMPLETED;1
5036;18;2;18;1; direct;15;4;0.26666666666666666; COMPLETED;1
