;Proband;MappingMethod;NumLayers;Completed_Abs;Completed_Rel;Failed_Abs;Failed_Rel;Terminated_Abs;Terminated_Rel;Sum;Sum_Rel
335;5; direct;9;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
336;5; widening;12;9;0.6;0;0.0;6;0.4;15;1.0
337;5; widening;15;11;0.7333333333333333;2;0.13333333333333333;2;0.13333333333333333;15;0.9999999999999999
338;5; widening;18;10;0.6666666666666666;1;0.06666666666666667;4;0.26666666666666666;15;1.0
339;5; widening;21;8;0.5333333333333333;2;0.13333333333333333;5;0.3333333333333333;15;1.0
340;5; widening;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
341;5; widening;9;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
342;6; densening;12;15;1.0;0;0.0;0;0.0;15;1.0
343;6; densening;15;9;0.6;0;0.0;6;0.4;15;1.0
344;6; densening;18;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
345;6; densening;21;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
346;6; densening;6;15;1.0;0;0.0;0;0.0;15;1.0
347;6; densening;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
348;6; direct;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
349;6; direct;15;12;0.8;0;0.0;3;0.2;15;1.0
350;6; direct;18;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
351;6; direct;21;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
352;6; direct;6;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
353;6; direct;9;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
354;6; widening;12;12;0.8;0;0.0;3;0.2;15;1.0
355;6; widening;15;10;0.6666666666666666;1;0.06666666666666667;4;0.26666666666666666;15;1.0
356;6; widening;18;12;0.8;1;0.06666666666666667;2;0.13333333333333333;15;1.0
357;6; widening;21;9;0.6;3;0.2;3;0.2;15;1.0
358;6; widening;6;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
359;6; widening;9;9;0.6;0;0.0;6;0.4;15;1.0
360;7; densening;12;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
361;7; densening;15;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
362;7; densening;18;12;0.8;0;0.0;3;0.2;15;1.0
363;7; densening;21;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
364;7; densening;6;12;0.8;0;0.0;3;0.2;15;1.0
365;7; densening;9;11;0.7333333333333333;1;0.06666666666666667;3;0.2;15;1.0
366;7; direct;12;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
367;7; direct;15;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
368;7; direct;18;9;0.6;0;0.0;6;0.4;15;1.0
369;7; direct;21;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
370;7; direct;6;9;0.6;0;0.0;6;0.4;15;1.0
371;7; direct;9;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
372;7; widening;12;9;0.6;0;0.0;6;0.4;15;1.0
373;7; widening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
374;7; widening;18;4;0.26666666666666666;0;0.0;11;0.7333333333333333;15;1.0
375;7; widening;21;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
376;7; widening;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
377;7; widening;9;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
378;8; densening;12;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
379;8; densening;15;13;0.8666666666666667;1;0.06666666666666667;1;0.06666666666666667;15;1.0
380;8; densening;18;12;0.8;0;0.0;3;0.2;15;1.0
381;8; densening;21;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
382;8; densening;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
383;8; densening;9;12;0.8;0;0.0;3;0.2;15;1.0
384;8; direct;12;15;1.0;0;0.0;0;0.0;15;1.0
385;8; direct;15;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
386;8; direct;18;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
387;8; direct;21;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
388;8; direct;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
389;8; direct;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
390;8; widening;12;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
391;8; widening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
392;8; widening;18;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
393;8; widening;21;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
394;8; widening;6;12;0.8;0;0.0;3;0.2;15;1.0
395;8; widening;9;9;0.6;0;0.0;6;0.4;15;1.0
396;9; densening;12;3;0.2;1;0.06666666666666667;11;0.7333333333333333;15;1.0
397;9; densening;15;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
398;9; densening;18;7;0.4666666666666667;1;0.06666666666666667;7;0.4666666666666667;15;1.0
399;9; densening;21;7;0.4666666666666667;4;0.26666666666666666;4;0.26666666666666666;15;1.0
400;9; densening;6;5;0.3333333333333333;1;0.06666666666666667;9;0.6;15;1.0
401;9; densening;9;5;0.3333333333333333;4;0.26666666666666666;6;0.4;15;1.0
402;9; direct;12;3;0.2;1;0.06666666666666667;11;0.7333333333333333;15;1.0
403;9; direct;15;2;0.13333333333333333;1;0.06666666666666667;12;0.8;15;1.0
404;9; direct;18;6;0.4;3;0.2;6;0.4;15;1.0
405;9; direct;21;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
406;9; direct;6;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
407;9; direct;9;7;0.4666666666666667;1;0.06666666666666667;7;0.4666666666666667;15;1.0
408;9; widening;12;4;0.26666666666666666;4;0.26666666666666666;7;0.4666666666666667;15;1.0
409;9; widening;15;4;0.26666666666666666;2;0.13333333333333333;9;0.6;15;1.0
410;9; widening;18;5;0.3333333333333333;2;0.13333333333333333;8;0.5333333333333333;15;1.0
411;9; widening;21;5;0.3333333333333333;1;0.06666666666666667;9;0.6;15;1.0
412;9; widening;6;3;0.2;5;0.3333333333333333;7;0.4666666666666667;15;1.0
413;9; widening;9;4;0.26666666666666666;0;0.0;11;0.7333333333333333;15;1.0
